time,g_time_Re,g_time_Im
-0.18699983130292752,-0.00032134092556435556,-0.0001463589373773776
-0.1842699067583593,-0.000552367671771772,-0.00014635893737737773
-0.18153998221379108,-0.0007859379160501493,-0.00014635893737737738
-0.17881005766922264,-0.0005474440633157085,-0.0001463589373773755
-0.17608013312465443,-0.00028718787135877984,-0.00014635893737737865
-0.1733502085800862,-0.0005549548305000934,-0.0001463589373773773
-0.17062028403551777,-0.0009282700229463546,-0.00014635893737737667
-0.16789035949094955,-0.0007060990344705541,-0.00014635893737737692
-0.16516043494638133,-0.00043491322214640526,-0.00014635893737737776
-0.1624305104018129,-0.0006512063883069006,-0.00014635893737737678
-0.15970058585724467,-0.0010385461895263326,-0.00014635893737737776
-0.15697066131267645,-0.0008311329081072778,-0.00014635893737737795
-0.154240736768108,-0.00046582736956171525,-0.00014635893737737808
-0.1515108122235398,-0.0006034011527424481,-0.0001463589373773774
-0.14878088767897157,-0.0010360415938403297,-0.0001463589373773776
-0.14605096313440313,-0.0008417823391497558,-0.000146358937377378
-0.14332103858983491,-0.0005219196139283594,-0.00014635893737737952
-0.1405911140452667,-0.0006817026479255712,-0.00014635893737737865
-0.13786118950069848,-0.0011577477799727778,-0.00014635893737737694
-0.13513126495613004,-0.0010998293472562525,-0.00014635893737737632
-0.13240134041156182,-0.0007649308072184703,-0.00014635893737737835
-0.1296714158669936,-0.0008385578158181589,-0.00014635893737737705
-0.12694149132242516,-0.0012928815753886578,-0.00014635893737737732
-0.12421156677785694,-0.0011780522258873403,-0.00014635893737737732
-0.12148164223328872,-0.0009207615733424616,-0.0001463589373773769
-0.11875171768872028,-0.0009545863838966868,-0.0001463589373773783
-0.11602179314415206,-0.0012478766579650696,-0.00014635893737737738
-0.11329186859958384,-0.0011405215161719845,-0.00014635893737737762
-0.1105619440550154,-0.0009635698408074302,-0.00014635893737737879
-0.10783201951044719,-0.0009839292292240659,-0.00014635893737737778
-0.10510209496587897,-0.0012537414140177789,-0.00014635893737737732
-0.10237217042131075,-0.001067404909552039,-0.00014635893737737827
-0.09964224587674231,-0.0008872479403254394,-0.0001463589373773779
-0.09691232133217409,-0.0009864589944378012,-0.0001463589373773784
-0.09418239678760587,-0.0013460040503182858,-0.0001463589373773782
-0.09145247224303743,-0.0013963564106164378,-0.00014635893737737643
-0.08872254769846921,-0.0013807764989591691,-0.00014635893737737608
-0.085992623153901,-0.0014959250967044749,-0.00014635893737737735
-0.08326269860933255,-0.00188734954060062,-0.0001463589373773785
-0.08053277406476433,-0.0017933156656616863,-0.00014635893737737803
-0.07780284952019612,-0.0016384485860340612,-0.00014635893737737743
-0.07507292497562768,-0.0015214803409007572,-0.00014635893737737738
-0.07234300043105946,-0.0017695497429003778,-0.00014635893737737838
-0.06961307588649124,-0.0017420257584567509,-0.0001463589373773762
-0.0668831513419228,-0.0016961664037958802,-0.00014635893737737724
-0.06415322679735458,-0.0017423158969248522,-0.00014635893737737814
-0.06142330225278636,-0.002150711889147549,-0.00014635893737737673
-0.05869337770821814,-0.0022299365651917116,-0.00014635893737737816
-0.0559634531636497,-0.0021494071058480576,-0.00014635893737737865
-0.05323352861908148,-0.002166294803586069,-0.00014635893737737656
-0.050503604074513264,-0.0025161059908271636,-0.00014635893737737757
-0.047773679529944824,-0.002634894968094867,-0.00014635893737737597
-0.045043754985376605,-0.0027091518482737506,-0.00014635893737737922
-0.042313830440808387,-0.0027705610971442457,-0.00014635893737737767
-0.039583905896239946,-0.0032159820388488513,-0.00014635893737737795
-0.03685398135167173,-0.0033878611159646735,-0.00014635893737737843
-0.03412405680710351,-0.003457019526213029,-0.00014635893737737732
-0.03139413226253507,-0.0035927853127056845,-0.00014635893737737846
-0.02866420771796685,-0.004145795473780657,-0.00014635893737737727
-0.02593428317339863,-0.004480132525338989,-0.0001463589373773772
-0.023204358628830413,-0.004794178082257519,-0.00014635893737737846
-0.020474434084261972,-0.005240640376944265,-0.00014635893737737887
-0.017744509539693754,-0.006184884618157488,-0.00014635893737737697
-0.015014584995125535,-0.007123917696916773,-0.0001463589373773778
-0.012284660450557094,-0.007666670056024644,-0.00014635893737737903
-0.009554735905988876,-0.006724470073513819,-0.00014635893737737892
-0.006824811361420657,0.0018379039542850359,-0.00014635893737738104
-0.004094886816852217,0.034311272427191286,-0.00014635893737737935
-0.0013649622722839982,0.0990719058531425,-0.000146358937377377
0.0013649622722842203,0.15778146856125064,-0.0001463589373773814
0.004094886816852661,0.1541019195507188,-0.00014635893737737486
0.006824811361420879,0.09950541750508496,-0.00014635893737737795
0.009554735905989098,0.04289080392137035,-0.00014635893737737624
0.012284660450557539,0.005763392306749053,-0.0001463589373773755
0.015014584995125757,-0.0036424254198603413,-0.00014635893737737532
0.017744509539693976,0.005763855144938417,-0.00014635893737737648
0.020474434084262194,0.008671702611927718,-0.00014635893737737732
0.023204358628830635,0.0013739249691754483,-0.00014635893737737724
0.025934283173398853,0.0008547683687323311,-0.000146358937377376
0.028664207717967072,0.00742287159415507,-0.00014635893737737662
0.03139413226253551,0.007414644290018075,-0.0001463589373773775
0.03412405680710373,0.0016558842449999071,-0.00014635893737737608
0.03685398135167195,0.001206949283043966,-0.0001463589373773782
0.03958390589624039,0.004928684141474937,-0.00014635893737737635
0.04231383044080861,0.0048477383150480535,-0.00014635893737737762
0.04504375498537683,0.0015068890128941562,-0.00014635893737737697
0.04777367952994527,0.0015182340819596702,-0.00014635893737737743
0.050503604074513486,0.0038478195857717,-0.0001463589373773781
0.053233528619081705,0.0035403069010767983,-0.00014635893737737542
0.05596345316364992,0.001517048025285306,-0.00014635893737737746
0.058693377708218364,0.0015918909771427657,-0.00014635893737737697
0.06142330225278658,0.002608524962093796,-0.00014635893737737784
0.0641532267973548,0.002428756789649742,-0.00014635893737737694
0.06688315134192324,0.0012579316959321772,-0.00014635893737737608
0.06961307588649146,0.0014544931483633668,-0.00014635893737737697
0.07234300043105968,0.002159886653491138,-0.0001463589373773782
0.07507292497562812,0.0020492227279374016,-0.00014635893737737708
0.07780284952019634,0.00141661210593333,-0.0001463589373773792
0.08053277406476456,0.0016119705077395955,-0.00014635893737737784
0.083262698609333,0.0017982876086884106,-0.00014635893737737727
0.08599262315390122,0.001722439739206273,-0.0001463589373773774
0.08872254769846943,0.0013845416330756383,-0.00014635893737737662
0.09145247224303787,0.0014710897983790587,-0.00014635893737737616
0.09418239678760609,0.0015751640287056715,-0.00014635893737737624
0.09691232133217431,0.0015307180509496565,-0.00014635893737737683
0.09964224587674253,0.0013696463433342607,-0.00014635893737737548
0.10237217042131097,0.001423656336661294,-0.00014635893737737618
0.10510209496587919,0.0011809124288875348,-0.00014635893737737773
0.10783201951044741,0.0011077750966692495,-0.0001463589373773769
0.11056194405501585,0.0010072477468307628,-0.00014635893737737732
0.11329186859958407,0.0010646325963074217,-0.0001463589373773776
0.11602179314415229,0.0009652031015042071,-0.000146358937377377
0.11875171768872073,0.0010262571460314164,-0.0001463589373773778
0.12148164223328894,0.0011408089067170555,-0.00014635893737737765
0.12421156677785716,0.001266047671361592,-0.00014635893737737795
0.1269414913224256,0.0010398886229236353,-0.0001463589373773767
0.12967141586699382,0.0010545914318949912,-0.0001463589373773785
0.13240134041156204,0.00120540734499351,-0.0001463589373773785
0.13513126495613026,0.001200168396059122,-0.00014635893737737898
0.1378611895006987,0.0009667992891867721,-0.00014635893737737654
0.14059111404526692,0.0009067149532403403,-0.00014635893737737738
0.14332103858983514,0.0009820366967860106,-0.0001463589373773776
0.14605096313440358,0.000990152080717672,-0.00014635893737737616
0.1487808876789718,0.0007783815535399409,-0.00014635893737737805
0.15151081222354001,0.0007483138343417821,-0.00014635893737737561
0.15424073676810846,0.0008451988325907628,-0.00014635893737737586
0.15697066131267667,0.0008339368930823656,-0.00014635893737737673
0.1597005858572449,0.0007483477616634916,-0.00014635893737737748
0.16243051040181333,0.0007484175019578476,-0.0001463589373773773
0.16516043494638155,0.0008365650459777331,-0.00014635893737737757
0.16789035949094977,0.0008330675289495307,-0.0001463589373773778
0.1706202840355182,0.0007159452100575155,-0.00014635893737737732
0.17335020858008643,0.000634810294418985,-0.000146358937377378
0.17608013312465465,0.0007158347218490282,-0.00014635893737737903
0.17881005766922287,0.0006857691839825341,-0.00014635893737737792
0.1815399822137913,0.0005828539201154618,-0.00014635893737737857
0.18426990675835953,0.00046644050550640663,-0.0001463589373773764
0.18699983130292774,0.0005718095339065394,-0.00014635893737737724
0.18972975584749618,0.0006527726249174637,-0.0001463589373773767
0.1924596803920644,0.0005902085195560359,-0.00014635893737737583
0.19518960493663262,0.0004422631872899879,-0.000146358937377377
0.19791952948120106,0.0005770475250531842,-0.00014635893737737578
0.20064945402576928,0.0006923121156646336,-0.00014635893737737732
0.2033793785703375,0.0006551929359845081,-0.00014635893737737713
0.20610930311490594,0.0004526269724672994,-0.00014635893737737738
0.20883922765947416,0.0005152002749248383,-0.00014635893737737778
0.21156915220404238,0.0006280630810535256,-0.00014635893737737637
0.2142990767486106,0.0006184244197901298,-0.00014635893737737586
0.21702900129317904,0.00039943928425802225,-0.0001463589373773758
0.21975892583774725,0.0004160087473470248,-0.00014635893737737608
0.22248885038231547,0.0005042478089246853,-0.00014635893737737502
0.2252187749268839,0.0005478777517021505,-0.00014635893737737735
0.22794869947145213,0.0003929206129897805,-0.00014635893737737778
0.23067862401602035,0.0004023733014185611,-0.0001463589373773756
0.2334085485605888,0.00044681817545196587,-0.000146358937377377
0.236138473105157,0.0005075360179442516,-0.000146358937377377
0.23886839764972523,0.00041676166870999106,-0.00014635893737737678
0.24159832219429367,0.00041898366307968035,-0.00014635893737737616
0.2443282467388619,0.0004205259271839324,-0.0001463589373773772
0.2470581712834301,0.0004684113893926261,-0.0001463589373773774
0.24978809582799855,0.0004159484081862371,-0.00014635893737737792
0.25251802037256676,0.0004239641709390527,-0.00014635893737737667
0.255247944917135,0.00039724957488245134,-0.00014635893737737692
0.2579778694617032,0.00043065148161046537,-0.00014635893737737716
0.26070779400627164,0.00040941278440462,-0.00014635893737737643
0.26343771855083986,0.0004195206996376074,-0.0001463589373773769
0.2661676430954081,0.00038243064520353503,-0.00014635893737737692
0.2688975676399765,0.0004039936832926392,-0.0001463589373773769
0.27162749218454474,0.00039776863247302166,-0.0001463589373773781
0.27435741672911296,0.0004113921495114714,-0.00014635893737737632
0.2770873412736814,0.0003725219992325678,-0.00014635893737737692
0.2798172658182496,0.00038104480042241713,-0.00014635893737737673
0.28254719036281783,0.0003877804566163659,-0.00014635893737737702
0.2852771149073863,0.00039832742929626897,-0.00014635893737737716
0.2880070394519545,0.000364480526293803,-0.00014635893737737838
0.2907369639965227,0.00036432796152103414,-0.00014635893737737662
0.29346688854109115,0.00037539947713447245,-0.00014635893737737876
0.29619681308565937,0.0003844718929373524,-0.00014635893737737808
0.2989267376302276,0.0003574432111432161,-0.0001463589373773782
0.3016566621747958,0.0003489921449742797,-0.0001463589373773775
0.30438658671936425,0.0003640300244641684,-0.00014635893737737773
0.30711651126393247,0.00036906079241149693,-0.00014635893737737838
0.3098464358085007,0.000349816068433171,-0.00014635893737737694
0.3125763603530691,0.0003368591824233054,-0.0001463589373773772
0.31530628489763735,0.0003518466754275301,-0.00014635893737737765
0.31803620944220556,0.00035415247026133936,-0.00014635893737737748
0.320766133986774,0.0003428245578292487,-0.00014635893737737814
0.3234960585313422,0.00032564339469074637,-0.00014635893737737773
0.32622598307591044,0.00034118181281517977,-0.00014635893737737675
0.3289559076204789,0.00033997052677863193,-0.00014635893737737757
0.3316858321650471,0.0003351801965918253,-0.0001463589373773769
0.3344157567096153,0.0003163980473174735,-0.000146358937377378
0.33714568125418354,0.00033039880362132614,-0.00014635893737737748
0.339875605798752,0.0003266163229992984,-0.00014635893737737797
0.3426055303433202,0.00032723094146367966,-0.0001463589373773774
0.3453354548878884,0.00030729127043139316,-0.00014635893737737884
0.34806537943245686,0.00032020733993096996,-0.0001463589373773767
0.3507953039770251,0.00031428875346881183,-0.00014635893737737686
0.3535252285215933,0.0003185034007828852,-0.0001463589373773779
0.35625515306616173,0.00029926142031959813,-0.00014635893737737608
0.35898507761072995,0.0003103239390838343,-0.00014635893737737816
0.36171500215529817,0.0003031691697926279,-0.00014635893737737724
0.3644449266998666,0.0003098093737567976,-0.00014635893737737534
0.36717485124443483,0.0002916318787227198,-0.00014635893737737686
0.36990477578900305,0.00030102095523923964,-0.0001463589373773785
0.3726347003335715,0.0002930636717092238,-0.00014635893737737773
0.3753646248781397,0.00030072968464143395,-0.00014635893737737792
0.3780945494227079,0.0002845381149788607,-0.0001463589373773785
0.38082447396727614,0.00029198193532703123,-0.00014635893737737784
0.3835543985118446,0.0002837092925057854,-0.000146358937377378
0.3862843230564128,0.0002915246616674505,-0.00014635893737737643
0.389014247600981,0.0002777578619270796,-0.00014635893737737762
0.39174417214554946,0.00028339215053921964,-0.000146358937377378
0.3944740966901177,0.00027521367468909903,-0.0001463589373773782
0.3972040212346859,0.00028226955624014707,-0.00014635893737738014
0.39993394577925434,0.0002713397969051887,-0.0001463589373773782
0.40266387032382256,0.0002752356680752674,-0.00014635893737737724
0.4053937948683908,0.00026748829202657336,-0.00014635893737737705
0.4081237194129592,0.000273110973093189,-0.0001463589373773784
0.41085364395752744,0.0002650087705129177,-0.0001463589373773772
0.41358356850209566,0.0002674156305715973,-0.00014635893737737792
0.4163134930466639,0.00026034628917583123,-0.00014635893737737735
0.4190434175912323,0.0002642155290835917,-0.00014635893737737545
0.42177334213580053,0.0002586367742343424,-0.00014635893737737808
0.42450326668036875,0.00025982086075691324,-0.0001463589373773777
0.4272331912249372,0.0002537849196812184,-0.0001463589373773772
0.4299631157695054,0.0002557021283765656,-0.0001463589373773768
0.43269304031407363,0.00025230244414244904,-0.00014635893737737705
0.43542296485864207,0.00025244130788716553,-0.00014635893737737827
0.4381528894032103,0.00024761924592413026,-0.0001463589373773777
0.4408828139477785,0.0002477608361398983,-0.00014635893737737678
0.44361273849234695,0.0002460047381590028,-0.00014635893737737965
0.44634266303691517,0.00024522823232786507,-0.0001463589373773795
0.4490725875814834,0.00024174971919090294,-0.00014635893737737583
0.4518025121260518,0.00024032670881614864,-0.00014635893737737597
0.45453243667062004,0.00023979774472813862,-0.00014635893737737757
0.45726236121518826,0.00023823170179882992,-0.00014635893737737694
0.4599922857597565,0.00023598796527707016,-0.0001463589373773755
0.4627222103043249,0.0002334180248805956,-0.00014635893737737637
0.46545213484889314,0.00023370218050438346,-0.00014635893737737784
0.46818205939346136,0.00023146787410362047,-0.0001463589373773773
0.4709119839380298,0.00023032817697311031,-0.00014635893737737927
0.473641908482598,0.00022693465567090275,-0.00014635893737737805
0.47637183302716624,0.00022774604538195126,-0.00014635893737737743
0.4791017575717347,0.0002250010789582197,-0.00014635893737737762
0.4818316821163029,0.00022470182188951955,-0.00014635893737737697
0.4845616066608711,0.00022084536302549422,-0.00014635893737737778
0.48729153120543955,0.00022192990805563968,-0.00014635893737737692
0.4900214557500078,0.0002188247850166808,-0.00014635893737737748
0.492751380294576,0.00021913711690579985,-0.0001463589373773775
0.4954813048391442,0.00021507454318552997,-0.0001463589373773766
0.49821122938371265,0.00021625001940661282,-0.0001463589373773773
0.5009411539282809,0.00021295819170938,-0.00014635893737737738
0.5036710784728491,0.0002136200518984099,-0.00014635893737737778
0.5064010030174175,0.00020959011350606325,-0.0001463589373773769
0.5091309275619857,0.00021070565528001801,-0.0001463589373773769
0.511860852106554,0.00020737388368540258,-0.00014635893737737762
0.5145907766511224,0.00020818314022951764,-0.00014635893737737805
0.5173207011956906,0.0002043448214217693,-0.00014635893737738215
0.5200506257402588,0.00020529405807880673,-0.00014635893737737507
0.5227805502848273,0.0002020594204316862,-0.00014635893737737757
0.5255104748293955,0.00020283540573853305,-0.00014635893737737713
0.5282403993739637,0.00019930989781458602,-0.0001463589373773768
0.5309703239185322,0.0002000198553316488,-0.00014635893737737724
0.5337002484631004,0.00019698009428282718,-0.00014635893737737667
0.5364301730076686,0.0001976016247330026,-0.0001463589373773765
0.5391600975522368,0.00019445469783958713,-0.0001463589373773769
0.5418900220968053,0.00019488286178425014,-0.0001463589373773777
0.5446199466413735,0.0001921124074212149,-0.0001463589373773763
0.5473498711859417,0.00019249243849038327,-0.00014635893737737735
0.5500797957305101,0.0001897576917322889,-0.0001463589373773767
0.5528097202750784,0.00018988674072408215,-0.0001463589373773783
0.5555396448196466,0.00018742646024816052,-0.00014635893737737705
0.558269569364215,0.00018752235837987157,-0.00014635893737737792
0.5609994939087832,0.0001851984395076598,-0.0001463589373773786
0.5637294184533514,0.00018503359827907862,-0.0001463589373773776
0.5664593429979199,0.00018289849659408416,-0.00014635893737737895
0.5691892675424881,0.00018269883586660628,-0.00014635893737737556
0.5719191920870563,0.000180761371744104,-0.00014635893737737803
0.5746491166316245,0.00018032476284665422,-0.00014635893737737618
0.577379041176193,0.00017850666937294538,-0.00014635893737737673
0.5801089657207612,0.00017802676953440494,-0.00014635893737737748
0.5828388902653294,0.00017643353408417837,-0.00014635893737737683
0.5855688148098979,0.00017575990170333529,-0.00014635893737737748
0.5882987393544661,0.00017423360951790288,-0.00014635893737737678
0.5910286638990343,0.0001735066335917836,-0.00014635893737737662
0.5937585884436027,0.00017220617097648896,-0.00014635893737737578
0.596488512988171,0.00017133621981360893,-0.0001463589373773781
0.5992184375327392,0.0001700660367069921,-0.0001463589373773758
0.6019483620773076,0.0001691362027112221,-0.00014635893737737716
0.6046782866218758,0.0001680720306709919,-0.00014635893737737716
0.6074082111664441,0.00016705078420644655,-0.00014635893737737662
0.6101381357110125,0.0001659930776726828,-0.0001463589373773766
0.6128680602555807,0.00016491042490675243,-0.00014635893737737716
0.6155979848001489,0.00016402705104592518,-0.00014635893737737616
0.6183279093447172,0.00016289795496407227,-0.0001463589373773759
0.6210578338892856,0.00016200780075237224,-0.0001463589373773781
0.6237877584338538,0.00016082220256329714,-0.00014635893737737662
0.626517682978422,0.00016006775619970521,-0.00014635893737737732
0.6292476075229905,0.000158872511463645,-0.0001463589373773781
0.6319775320675587,0.00015810494245395288,-0.0001463589373773765
0.6347074566121269,0.0001568629878547276,-0.0001463589373773759
0.6374373811566951,0.0001561926367280036,-0.0001463589373773768
0.6401673057012636,0.0001549673522580151,-0.00014635893737737624
0.642897230245832,0.00015428192457116665,-0.00014635893737737618
0.6456271547904,0.0001530236967549041,-0.00014635893737737683
0.6483570793349684,0.00015239989560499566,-0.0001463589373773765
0.6510870038795369,0.0001511758436243247,-0.00014635893737737735
0.6538169284241049,0.00015053701453312103,-0.0001463589373773779
0.6565468529686733,0.00014929505005539773,-0.00014635893737737743
0.6592767775132418,0.00014868864474317013,-0.00014635893737737773
0.6620067020578098,0.00014749035538726737,-0.0001463589373773773
0.6647366266023782,0.00014686967337658303,-0.0001463589373773777
0.6674665511469466,0.00014566834845242737,-0.00014635893737737765
0.6701964756915146,0.00014505755471337062,-0.00014635893737737643
0.6729264002360831,0.00014390373846879208,-0.0001463589373773791
0.6756563247806511,0.00014327951054007203,-0.00014635893737737746
0.6783862493252195,0.00014213538676065095,-0.00014635893737737705
0.681116173869788,0.00014150568818198668,-0.00014635893737737838
0.683846098414356,0.00014040865115496628,-0.00014635893737737757
0.6865760229589244,0.00013976626441589433,-0.00014635893737737822
0.6893059475034928,0.00013868890351927024,-0.00014635893737737762
0.6920358720480608,0.000138031687199654,-0.0001463589373773755
0.6947657965926293,0.0001369984282093324,-0.00014635893737737808
0.6974957211371977,0.00013632931291361822,-0.00014635893737737824
0.7002256456817657,0.00013532239597229345,-0.0001463589373773771
0.7029555702263341,0.0001346341846230937,-0.00014635893737737754
0.7056854947709026,0.00013366683136765338,-0.0001463589373773782
0.7084154193154706,0.00013296766903888641,-0.00014635893737737686
0.711145343860039,0.00013203027408389327,-0.0001463589373773777
0.7138752684046075,0.00013131143433416683,-0.0001463589373773776
0.7166051929491755,0.00013040839238032074,-0.00014635893737737716
0.7193351174937439,0.00012967987929322452,-0.00014635893737737724
0.7220650420383123,0.00012880767438858712,-0.00014635893737737767
0.7247949665828803,0.00012806150120886638,-0.00014635893737737762
0.7275248911274488,0.0001272182831076051,-0.0001463589373773778
0.7302548156720172,0.0001264640682200687,-0.0001463589373773771
0.7329847402165852,0.00012565047099292767,-0.00014635893737737857
0.7357146647611537,0.00012488213159340028,-0.00014635893737737716
0.7384445893057221,0.0001240923942381882,-0.0001463589373773769
0.7411745138502901,0.00012331796900001514,-0.00014635893737737713
0.7439044383948585,0.00012255514488011043,-0.00014635893737737724
0.746634362939427,0.00012177085629771078,-0.0001463589373773767
0.749364287483995,0.00012102721216441164,-0.00014635893737737727
0.7520942120285634,0.00012023902457294277,-0.00014635893737737727
0.7548241365731314,0.0001195186993682969,-0.00014635893737737773
0.7575540611176999,0.0001187250107350254,-0.00014635893737737746
0.7602839856622683,0.00011801976592988585,-0.00014635893737737708
0.7630139102068363,0.00011722445968632876,-0.00014635893737737662
0.7657438347514047,0.00011653856464841495,-0.00014635893737737827
0.7684737592959732,0.00011574180766501815,-0.00014635893737737727
0.7712036838405412,0.00011506751098671215,-0.00014635893737737589
0.7739336083851096,0.00011427138801447753,-0.0001463589373773771
0.776663532929678,0.00011361249462611852,-0.0001463589373773772
0.779393457474246,0.00011281839979803934,-0.00014635893737737635
0.7821233820188145,0.00011216825105984202,-0.00014635893737737778
0.7848533065633829,0.00011137687316651865,-0.00014635893737737778
0.7875832311079509,0.00011073850261763445,-0.0001463589373773771
0.7903131556525194,0.0001099519350410849,-0.0001463589373773777
0.7930430801970878,0.00010932003886561105,-0.00014635893737737795
0.7957730047416558,0.00010853801494651866,-0.0001463589373773785
0.7985029292862242,0.0001079147704829074,-0.0001463589373773783
0.8012328538307927,0.00010713961461726739,-0.00014635893737737716
0.8039627783753607,0.0001065211126836678,-0.00014635893737737765
0.8066927029199291,0.00010575198924965928,-0.000146358937377378
0.8094226274644976,0.00010513960948167971,-0.00014635893737737917
0.8121525520090656,0.0001043787307964037,-0.0001463589373773758
0.814882476553634,0.00010376982547403714,-0.00014635893737738028
0.8176124010982024,0.000103016103644068,-0.00014635893737737773
0.8203423256427704,0.00010241139994536305,-0.00014635893737737795
0.8230722501873389,0.00010166670161356584,-0.00014635893737737797
0.8258021747319073,0.00010106460459499801,-0.00014635893737737738
0.8285320992764753,0.00010032780982391474,-0.00014635893737737667
0.8312620238210437,9.972857059909314e-05,-0.00014635893737737797
0.8339919483656117,9.900108880569805e-05,-0.00014635893737737784
0.8367218729101802,9.84039134679993e-05,-0.00014635893737737727
0.8394517974547486,9.768473071162632e-05,-0.00014635893737737773
0.8421817219993166,9.7089569285983e-05,-0.00014635893737737887
0.8449116465438851,9.637961010088044e-05,-0.0001463589373773785
0.8476415710884535,9.57862328558441e-05,-0.0001463589373773772
0.8503714956330215,9.508465531328489e-05,-0.00014635893737737743
0.8531014201775899,9.44928565691001e-05,-0.0001463589373773773
0.8558313447221584,9.380014239373265e-05,-0.0001463589373773778
0.8585612692667264,9.321004602959365e-05,-0.0001463589373773783
0.8612911938112948,9.252554165241031e-05,-0.0001463589373773776
0.8640211183558633,9.193689658759435e-05,-0.00014635893737737664
0.8667510429004313,9.126071768415419e-05,-0.0001463589373773798
0.8694809674449997,9.067383735024603e-05,-0.00014635893737737645
0.8722108919895681,9.000550197007707e-05,-0.00014635893737737675
0.8749408165341361,8.942015972090411e-05,-0.00014635893737737824
0.8776707410787046,8.875951317933557e-05,-0.00014635893737737686
0.880400665623273,8.817609166592713e-05,-0.0001463589373773768
0.883130590167841,8.752279166799202e-05,-0.00014635893737737694
0.8858605147124095,8.694112531961098e-05,-0.0001463589373773807
0.8885904392569779,8.629483969908306e-05,-0.00014635893737737862
0.8913203638015459,8.571530239129808e-05,-0.0001463589373773767
0.8940502883461143,8.507579233350052e-05,-0.00014635893737737635
0.8967802128906828,8.449828938958776e-05,-0.00014635893737737865
0.8995101374352508,8.386512719921515e-05,-0.00014635893737737738
0.9022400619798192,8.328997798679968e-05,-0.0001463589373773765
0.9049699865243876,8.266299533637233e-05,-0.00014635893737737757
0.9076999110689556,8.209016973038328e-05,-0.00014635893737737702
0.9104298356135241,8.146890847569527e-05,-0.000146358937377376
0.9131597601580921,8.08986512653823e-05,-0.00014635893737737797
0.9158896847026605,8.02829870786183e-05,-0.0001463589373773766
0.918619609247229,7.971531611163771e-05,-0.00014635893737737765
0.921349533791797,7.910480623706922e-05,-0.0001463589373773779
0.9240794583363654,7.85398873884648e-05,-0.0001463589373773768
0.9268093828809338,7.793443277738801e-05,-0.0001463589373773767
0.9295393074255018,7.737231325320569e-05,-0.00014635893737737561
0.9322692319700703,7.677151674363624e-05,-0.00014635893737737667
0.9349991565146387,7.621229034897797e-05,-0.00014635893737737645
0.9377290810592067,7.561606554396838e-05,-0.00014635893737737515
0.9404590056037752,7.505978967538102e-05,-0.00014635893737737713
0.9431889301483436,7.446780005910354e-05,-0.00014635893737737765
0.9459188546929116,7.391450862145447e-05,-0.00014635893737737654
0.94864877923748,7.332667430906595e-05,-0.00014635893737737673
0.9513787037820485,7.27764197647526e-05,-0.000146358937377379
0.9541086283266165,7.219246894513145e-05,-0.00014635893737737664
0.9568385528711849,7.164523872248173e-05,-0.0001463589373773785
0.9595684774157534,7.106509557738189e-05,-0.00014635893737737805
0.9622984019603213,7.052092710287586e-05,-0.0001463589373773735
0.9650283265048898,6.994438110967592e-05,-0.00014635893737737648
0.9677582510494582,6.94032277227062e-05,-0.0001463589373773765
0.9704881755940262,6.883020653020729e-05,-0.00014635893737737705
0.9732181001385947,6.82920850050133e-05,-0.00014635893737737632
0.9759480246831631,6.772243225096702e-05,-0.0001463589373773779
0.9786779492277311,6.718727330111139e-05,-0.00014635893737737795
0.9814078737722995,6.662092030143092e-05,-0.00014635893737737735
0.984137798316868,6.608871754184191e-05,-0.00014635893737737708
0.986867722861436,6.552555196738637e-05,-0.00014635893737737762
0.9895976474060044,6.49962228861269e-05,-0.00014635893737737667
0.9923275719505729,6.443618103645252e-05,-0.0001463589373773774
0.9950574964951409,6.390969709185555e-05,-0.00014635893737737738
0.9977874210397093,6.335270007702677e-05,-0.00014635893737737656
1.0005173455842773,6.282897221861535e-05,-0.0001463589373773786
1.0032472701288457,6.227496196448541e-05,-0.00014635893737737702
1.0059771946734142,6.175394290380112e-05,-0.00014635893737737675
1.0087071192179822,6.120286443891582e-05,-0.00014635893737737624
1.0114370437625506,6.068446327360145e-05,-0.0001463589373773769
1.014166968307119,6.013626400382669e-05,-0.00014635893737737643
1.016896892851687,5.962041865685022e-05,-0.00014635893737737906
1.0196268173962555,5.9075059277852686e-05,-0.00014635893737737602
1.022356741940824,5.8561680419646025e-05,-0.00014635893737737773
1.025086666485392,5.801911375495802e-05,-0.00014635893737737786
1.0278165910299604,5.750812930711131e-05,-0.00014635893737737662
1.0305465155745288,5.6968324843756936e-05,-0.00014635893737737667
1.0332764401190968,5.645964850145104e-05,-0.00014635893737737727
1.0360063646636652,5.592256340275184e-05,-0.00014635893737737776
1.0387362892082337,5.541611739817685e-05,-0.00014635893737737865
1.0414662137528017,5.488172549834642e-05,-0.0001463589373773769
1.0441961382973701,5.437742818017348e-05,-0.00014635893737737784
1.0469260628419386,5.3845690043932344e-05,-0.0001463589373773784
1.0496559873865066,5.3343461321771874e-05,-0.0001463589373773778
1.052385911931075,5.281435134261755e-05,-0.00014635893737737857
1.0551158364756434,5.231411453743471e-05,-0.00014635893737737702
1.0578457610202114,5.178759563633002e-05,-0.00014635893737737824
1.0605756855647799,5.128927120514034e-05,-0.00014635893737737792
1.0633056101093483,5.0765316148353996e-05,-0.00014635893737737716
1.0660355346539163,5.026883225167769e-05,-0.0001463589373773765
1.0687654591984848,4.974740527359121e-05,-0.00014635893737737797
