omega,Re_G,Im_G
1.712737779734654282e+02,-1.162589507308961012e-03,-3.674267591885823497e-04
1.738753220581455139e+02,-3.225764908255750879e-03,-8.361388606063106582e-04
1.765163820086202122e+02,-3.155768774545104037e-03,-7.224377999335367638e-04
1.791975580467572229e+02,-3.085772640834457195e-03,-6.087367392607628694e-04
1.819194595114279309e+02,-3.015776507123810353e-03,-4.950356785879889750e-04
1.846827049969889174e+02,-2.945780373413163511e-03,-3.813346179152150264e-04
1.874879224938673303e+02,-2.875784239702516669e-03,-2.676335572424411863e-04
1.903357495312813512e+02,-2.787000139311492878e-03,-4.599092125725918979e-04
1.932268333221286127e+02,-2.721380202897557502e-03,-3.643851851512204748e-04
1.961618309100753663e+02,-2.655760266483621693e-03,-2.688611577298490518e-04
1.991414093188799086e+02,-2.590140330069686317e-03,-1.733371303084776287e-04
2.021662457039840604e+02,-2.524520393655750941e-03,-7.781310288710620564e-05
2.052370275064072302e+02,-1.313529210211322219e-02,-1.034964322605545425e-02
2.083544526089782210e+02,-2.458842249749041212e-02,-2.170423211787175788e-02
2.115192294949392817e+02,-3.604155289286682662e-02,-3.305882100968729476e-02
2.147320774089608904e+02,-4.749468328824323765e-02,-4.441340990150282469e-02
2.179937265206007169e+02,-5.894781368361965562e-02,-5.576799879331836157e-02
2.213049180902459909e+02,-1.159617331954464897e-02,-8.183065996353891536e-03
2.246664046375765906e+02,-2.224026725080458303e-02,-1.775215867485296917e-02
2.280789501125866821e+02,-3.288436118206451708e-02,-2.732125135335204680e-02
2.315433300692042735e+02,-4.352845511332445461e-02,-3.689034403185111749e-02
2.350603318415479066e+02,-5.417254904458439213e-02,-4.645943671035019512e-02
2.386307547228605301e+02,-1.902558480229475484e-03,3.306471190763384102e-04
2.422554101471612569e+02,-1.820405486144254176e-03,3.683714352027508856e-04
2.459351218736564704e+02,-1.738252492059032869e-03,4.060957513291633611e-04
2.496707261739516923e+02,-1.656099497973811561e-03,4.438200674555758366e-04
2.534630720221074967e+02,-1.573946503888590254e-03,4.815443835819883120e-04
2.573130212875818188e+02,-1.712410194630026002e-03,3.352011118962300524e-04
2.612214489311033958e+02,-1.902018271513469805e-03,1.376964160777966514e-04
2.651892432035200500e+02,-2.091626348396913391e-03,-5.980827974063674963e-05
2.692173058476676601e+02,-2.281234425280369987e-03,-2.573129755590835947e-04
2.733065523033044428e+02,-2.470842502163814007e-03,-4.548176713775169957e-04
2.774579119151600821e+02,-6.969222468223121303e-02,-6.872817451727455951e-02
2.816723281441429094e+02,-5.363343159691816991e-02,-5.251970961401511429e-02
2.859507587817562353e+02,-3.757463851160512680e-02,-3.631124471075566906e-02
2.902941761677714680e+02,-2.151584542629208369e-02,-2.010277980749622384e-02
2.947035674112071888e+02,-5.457052340979040572e-03,-3.894314904236778618e-03
2.991799346146650578e+02,-1.204004068325307056e-03,3.678832865857217891e-04
3.037242951020733699e+02,-1.147908927179210579e-03,3.871376581299032938e-04
3.083376816498894755e+02,-1.091813786033114320e-03,4.063920296740847985e-04
3.130211427218143854e+02,-1.035718644887017844e-03,4.256464012182662490e-04
3.177757427070725385e+02,-9.796235037409215841e-04,4.449007727624477537e-04
3.226025621623103348e+02,-1.427233277117477810e-03,1.741924457416090845e-05
3.275026980571699937e+02,-2.200581844576354230e-03,-7.786636632991269635e-04
3.324772640235924541e+02,-2.973930412035230651e-03,-1.574746571172414835e-03
3.375273906089078082e+02,-3.747278979494107071e-03,-2.370829479045702924e-03
3.426542255327696012e+02,-4.520627546952983924e-03,-3.166912386918990796e-03
3.478589339479922842e+02,-3.960733023240859893e-03,-2.205515848518224339e-03
3.531426987053488915e+02,-3.486957341958891923e-03,-1.867668314338183583e-03
3.585067206223944822e+02,-3.013181660676924386e-03,-1.529820780158142827e-03
3.639522187563688362e+02,-2.539405979394956849e-03,-1.191973245978101854e-03
3.694804306812469008e+02,-2.065630298112989312e-03,-8.541257117980608805e-04
3.750926127689962755e+02,-9.630734066134695112e-04,6.221058120352644368e-05
3.807900404751076167e+02,-8.277252648776426813e-04,1.575318810920900284e-04
3.865740086284613994e+02,-6.923771231418158513e-04,2.528531809806536810e-04
3.924458317255979978e+02,-5.570289814059890213e-04,3.481744808692172522e-04
3.984068442294575334e+02,-4.216808396701621914e-04,4.434957807577808776e-04
4.044584008726570801e+02,-2.603388617692327725e-03,-1.808234607851143044e-03
4.106018769653747995e+02,-6.499093323808018650e-03,-5.852095315903839412e-03
4.168386687079105855e+02,-1.039479802992370958e-02,-9.895956023956537298e-03
4.231701935079940426e+02,-1.429050273603939963e-02,-1.393981673200923518e-02
4.295978903029126741e+02,-1.818620744215509316e-02,-1.798367744006193134e-02
4.361232198865325245e+02,-3.427328198787032835e-04,3.217455628871663110e-04
4.427476652412862563e+02,-3.587898349687277137e-04,2.677478087717295838e-04
4.494727318752044312e+02,-3.748468500587532281e-04,2.137500546562892245e-04
4.562999481640638919e+02,-3.909038651487776041e-04,1.597523005408524972e-04
4.632308656987373183e+02,-4.069608802388020342e-04,1.057545464254157699e-04
4.702670596378147252e+02,-5.100279993133478851e-02,-4.532037680902264998e-02
4.774101290655831349e+02,-3.987602901319764470e-02,-3.534574604234158590e-02
4.846616973554432661e+02,-2.874925809506050436e-02,-2.537111527566052877e-02
4.920234125388463440e+02,-1.762248717692336403e-02,-1.539648450897947163e-02
4.994969476798347614e+02,-6.495716258786220221e-03,-5.421853742298407552e-03
5.070840012552720850e+02,-8.140753837472229290e-03,-6.380865888034792724e-03
5.147862975408479542e+02,-2.599851281517771145e-02,-2.149199913540221843e-02
5.226055870029466632e+02,-4.385627179288319188e-02,-3.660313238276964587e-02
5.305436466964679312e+02,-6.171403077058867231e-02,-5.171426563013706984e-02
5.386022806686901276e+02,-7.957178974829415274e-02,-6.682539887750450769e-02
5.467833203692676989e+02,-1.343468109750069065e-03,-6.687837291588293953e-04
5.550886250664572117e+02,-1.075113313941611576e-03,-4.698299820238170861e-04
5.635200822696641580e+02,-8.067585181331541960e-04,-2.708762348888047226e-04
5.720796081584094281e+02,-5.384037223246968158e-04,-7.192248775379241326e-05
5.807691480178109487e+02,-2.700489265162213295e-04,1.270312593812335028e-04
5.895906766806778023e+02,-8.465508813892669412e-05,2.465113644414213077e-04
5.985461989763253996e+02,-1.076038691386537404e-04,2.142985646361052058e-04
6.076377501862008330e+02,-1.305526501383807731e-04,1.820857648307891311e-04
6.168673965064340337e+02,-1.535014311381078058e-04,1.498729650254730563e-04
6.262372355174118184e+02,-1.764502121378348656e-04,1.176601652201569544e-04
6.357493966604861271e+02,-6.202595094365155326e-01,-5.697529003439349982e-01
6.454060417219225201e+02,-4.888133003372167051e-01,-4.489679404835777987e-01
6.552093653241997799e+02,-3.573670912379178222e-01,-3.281829806232205438e-01
6.651615954247715763e+02,-2.259208821386189947e-01,-2.073980207628633443e-01
6.752649938224046764e+02,-9.447467303932011173e-02,-8.661306090250608936e-02
6.855218566712079564e+02,-3.012700077979285022e-03,-2.560897753368028898e-03
6.959345150024686291e+02,-2.395410322375436836e-03,-2.007299038325036436e-03
7.065053352544156269e+02,-1.778120566771588217e-03,-1.453700323282044408e-03
7.172367198100292853e+02,-1.160830811167739597e-03,-9.001016082390521627e-04
7.281311075430202209e+02,-5.435410555638914114e-04,-3.465028931960599176e-04
7.391909743721010955e+02,-8.059566694384269264e-05,9.650235504730414373e-05
7.504188338236787104e+02,-4.289740078486376906e-04,-1.790406175588014263e-04
7.618172376030884152e+02,-7.773523487534091071e-04,-4.545835901648882533e-04
7.733887761745135094e+02,-1.125730689658180524e-03,-7.301265627709751073e-04
7.851360793497052555e+02,-1.474109030562951832e-03,-1.005669535377061961e-03
7.970618168856494776e+02,2.044375047540257682e-05,1.106699604093960886e-04
8.091686990913101454e+02,2.392141712470976963e-05,1.075140872836192303e-04
8.214594774435890940e+02,2.739908377401696583e-05,1.043582141578423584e-04
8.339369452126414899e+02,3.087675042332415525e-05,1.012023410320655000e-04
8.466039380966908539e+02,3.435441707263135145e-05,9.804646790628864168e-05
8.594633348664843879e+02,-4.384355948205667024e-04,-2.447317806180451783e-04
8.725180580195390121e+02,-3.346530936482989150e-03,-2.391888291172404330e-03
8.857710744443238582e+02,-6.254626278145411326e-03,-4.539044801726762994e-03
8.992253960945321296e+02,-9.162721619807833937e-03,-6.686201312281122092e-03
9.128840806735939850e+02,-1.207081696147025568e-02,-8.833357822835482057e-03
9.267502323295873339e+02,3.874379239535201630e-05,6.384323566562829328e-05
9.408270023607035455e+02,3.528285607436657922e-05,5.868603398800886615e-05
9.551175899314290518e+02,3.182191975338114214e-05,5.352883231038944579e-05
9.696252427996056440e+02,2.836098343239547466e-05,4.837163063276966630e-05
9.843532580545304427e+02,2.490004711141003758e-05,4.321442895515024594e-05
9.993049828662764185e+02,-7.107824214955565283e-04,-5.243997410657163247e-04
1.014483815246384665e+03,-1.002507264156160191e-02,-7.987100823258711652e-03
1.029893204820116125e+03,-1.933936286162765000e-02,-1.544980190545170752e-02
1.045536653610432950e+03,-2.865365308169369463e-02,-2.291250298764470339e-02
1.061417716833886971e+03,-3.796794330175973925e-02,-3.037520406983769752e-02
1.077540003708598533e+03,-7.674329794149835707e-06,6.726364399178212996e-06
1.093907178274506350e+03,-2.229525160591182791e-05,-1.369482328209202178e-05
1.110522960226078794e+03,-3.691617341767381333e-05,-3.411601096336225401e-05
1.127391125757671034e+03,-5.153709522943580553e-05,-5.453719864463248455e-05
1.144515508421724235e+03,-6.615801704119779773e-05,-7.495838632590272864e-05
1.161899999999999864e+03,-8.077893885295978993e-05,-9.537957400717296595e-05
