omega,Re_G,Im_G
2.611532414025019122e+00,2.750675610801514570e-01,-3.313265692764271186e-01
2.611925357411414961e+00,2.750177892420578307e-01,-3.313285824506453925e-01
2.612318359921911970e+00,2.749680159423976700e-01,-3.313305893376791156e-01
2.612711421565405701e+00,2.749182411823774541e-01,-3.313325899355992754e-01
2.613104542350793480e+00,2.748684649636555233e-01,-3.313345842427958265e-01
2.613497722286973968e+00,2.748186872878593534e-01,-3.313365722574344030e-01
2.613890961382847156e+00,2.747689081558465918e-01,-3.313385539779844513e-01
2.614284259647314812e+00,2.747191275699160107e-01,-3.313405294023891168e-01
2.614677617089279593e+00,2.746693455307461229e-01,-3.313424985292931502e-01
2.615071033717645932e+00,2.746195620405300075e-01,-3.313444613565267871e-01
2.615464509541318705e+00,2.745697771001885945e-01,-3.313464178828947615e-01
2.615858044569204122e+00,2.745199907114239668e-01,-3.313483681062496800e-01
2.616251638810212388e+00,2.744702028759624102e-01,-3.313503120249436940e-01
2.616645292273251489e+00,2.744204135948770662e-01,-3.313522496373513815e-01
2.617039004967232518e+00,2.743706228700786287e-01,-3.313541809416338801e-01
2.617432776901067459e+00,2.743208307027510395e-01,-3.313561059360042305e-01
2.617826608083670070e+00,2.742710370946349618e-01,-3.313580246188920220e-01
2.618220498523955442e+00,2.742212420469326006e-01,-3.313599369884873691e-01
2.618614448230839553e+00,2.741714455613419310e-01,-3.313618430429519091e-01
2.619008457213239716e+00,2.741216476396450830e-01,-3.313637427807245017e-01
2.619402525480074573e+00,2.740718482828591873e-01,-3.313656361999675060e-01
2.619796653040264545e+00,2.740220474929605521e-01,-3.313675232988415043e-01
2.620190839902731827e+00,2.739722452712770595e-01,-3.313694040757378945e-01
2.620585086076398618e+00,2.739224416193911660e-01,-3.313712785288883689e-01
2.620979391570189776e+00,2.738726365389002049e-01,-3.313731466564974193e-01
2.621373756393030163e+00,2.738228300309420438e-01,-3.313750084570111221e-01
2.621768180553847305e+00,2.737730220977462881e-01,-3.313768639284520034e-01
2.622162664061569171e+00,2.737232127403460558e-01,-3.313787130691205896e-01
2.622557206925125062e+00,2.736734019604424861e-01,-3.313805558773875171e-01
2.622951809153446501e+00,2.736235897595969968e-01,-3.313823923513632419e-01
2.623346470755465454e+00,2.735737761394550493e-01,-3.313842224895465205e-01
2.623741191740116108e+00,2.735239611016042072e-01,-3.313860462898752801e-01
2.624135972116331761e+00,2.734741446477467752e-01,-3.313878637506302849e-01
2.624530811893051041e+00,2.734243267789194798e-01,-3.313896748703930584e-01
2.624925711079210355e+00,2.733745074972011024e-01,-3.313914796469469848e-01
2.625320669683749220e+00,2.733246868039931332e-01,-3.313932780790190824e-01
2.625715687715607594e+00,2.732748647008598764e-01,-3.313950701644644559e-01
2.626110765183727214e+00,2.732250411895915110e-01,-3.313968559017946847e-01
2.626505902097051592e+00,2.731752162714597421e-01,-3.313986352890835874e-01
2.626901098464524686e+00,2.731253899482002367e-01,-3.314004083246964161e-01
2.627296354295092229e+00,2.730755622216724521e-01,-3.314021750068273930e-01
2.627691669597701285e+00,2.730257330933744120e-01,-3.314039353336392102e-01
2.628087044381300252e+00,2.729759025648425541e-01,-3.314056893035230988e-01
2.628482478654839305e+00,2.729260706375268297e-01,-3.314074369147475552e-01
2.628877972427269505e+00,2.728762373131818908e-01,-3.314091781653858426e-01
2.629273525707543246e+00,2.728264025935174808e-01,-3.314109130539573678e-01
2.629669138504614700e+00,2.727765664801293788e-01,-3.314126415783050228e-01
2.630064810827438482e+00,2.727267289747201673e-01,-3.314143637369674766e-01
2.630460542684970981e+00,2.726768900787999161e-01,-3.314160795280026162e-01
2.630856334086170811e+00,2.726270497941729598e-01,-3.314177889499480001e-01
2.631252185039996583e+00,2.725772081221445875e-01,-3.314194920007195178e-01
2.631648095555409128e+00,2.725273650646973800e-01,-3.314211886787281625e-01
2.632044065641369279e+00,2.724775206235209857e-01,-3.314228789820896637e-01
2.632440095306842309e+00,2.724276748001344672e-01,-3.314245629091622791e-01
2.632836184560791715e+00,2.723778275961216688e-01,-3.314262404583208088e-01
2.633232333412183657e+00,2.723279790133079636e-01,-3.314279116274254089e-01
2.633628541869985629e+00,2.722781290530739695e-01,-3.314295764149670087e-01
2.634024809943165568e+00,2.722282777175801805e-01,-3.314312348193779734e-01
2.634421137640694077e+00,2.721784250079295475e-01,-3.314328868384324167e-01
2.634817524971542646e+00,2.721285709263780439e-01,-3.314345324705882945e-01
2.635213971944683209e+00,2.720787154742445035e-01,-3.314361717141471875e-01
2.635610478569090809e+00,2.720288586536245279e-01,-3.314378045673015971e-01
2.636007044853739600e+00,2.719790004658104166e-01,-3.314394310281285616e-01
2.636403670807607735e+00,2.719291409125007553e-01,-3.314410510951159017e-01
2.636800356439672477e+00,2.718792799956158968e-01,-3.314426647664766024e-01
2.637197101758913753e+00,2.718294177165618830e-01,-3.314442720402193121e-01
2.637593906774311936e+00,2.717795540776539731e-01,-3.314458729146170235e-01
2.637990771494849618e+00,2.717296890798772679e-01,-3.314474673881668276e-01
2.638387695929509835e+00,2.716798227253940934e-01,-3.314490554589416549e-01
2.638784680087277845e+00,2.716299550160367060e-01,-3.314506371250808825e-01
2.639181723977139793e+00,2.715800859530642652e-01,-3.314522123849438229e-01
2.639578827608083156e+00,2.715302155384105576e-01,-3.314537812366005753e-01
2.639975990989096299e+00,2.714803437741250547e-01,-3.314553436785204754e-01
2.640373214129170698e+00,2.714304706617920449e-01,-3.314568997087914415e-01
2.640770497037297382e+00,2.713805962029283148e-01,-3.314584493255878783e-01
2.641167839722469157e+00,2.713307203995646844e-01,-3.314599925272431746e-01
2.641565242193680607e+00,2.712808432530287583e-01,-3.314615293120226069e-01
2.641962704459927203e+00,2.712309647655558598e-01,-3.314630596781086291e-01
2.642360226530206191e+00,2.711810849387059630e-01,-3.314645836236382315e-01
2.642757808413516152e+00,2.711312037743716652e-01,-3.314661011467663343e-01
2.643155450118856109e+00,2.710813212741652878e-01,-3.314676122461518437e-01
2.643553151655228195e+00,2.710314374400176196e-01,-3.314691169194933229e-01
2.643950913031633210e+00,2.709815522733843851e-01,-3.314706151653943333e-01
2.644348734257076838e+00,2.709316657764757053e-01,-3.314721069819095423e-01
2.644746615340563434e+00,2.708817779509931079e-01,-3.314735923673727824e-01
2.645144556291099125e+00,2.708318887984347278e-01,-3.314750713197034404e-01
2.645542557117692706e+00,2.707819983208235026e-01,-3.314765438374456807e-01
2.645940617829352970e+00,2.707321065199756460e-01,-3.314780099188959772e-01
2.646338738435090043e+00,2.706822133976074518e-01,-3.314794695619559528e-01
2.646736918943916717e+00,2.706323189552864994e-01,-3.314809227651707157e-01
2.647135159364845336e+00,2.705824231955502590e-01,-3.314823695264744741e-01
2.647533459706891357e+00,2.705325261197707443e-01,-3.314838098441924008e-01
2.647931819979069790e+00,2.704826277294745118e-01,-3.314852437166873611e-01
2.648330240190399198e+00,2.704327280269506195e-01,-3.314866711421066148e-01
2.648728720349898147e+00,2.703828270138017853e-01,-3.314880921186171281e-01
2.649127260466586087e+00,2.703329246918507733e-01,-3.314895066443397931e-01
2.649525860549485134e+00,2.702830210632949370e-01,-3.314909147178055626e-01
2.649924520607617406e+00,2.702331161293429762e-01,-3.314923163368590497e-01
2.650323240650007239e+00,2.701832098923859782e-01,-3.314937115000880508e-01
2.650722020685680747e+00,2.701333023543527334e-01,-3.314951002054344342e-01
2.651120860723664041e+00,2.700833935164472233e-01,-3.314964824513027541e-01
2.651519760772985457e+00,2.700334833809978630e-01,-3.314978582357422932e-01
2.651918720842674215e+00,2.699835719497813424e-01,-3.314992275571684299e-01
2.652317740941762203e+00,2.699336592246761590e-01,-3.315005904136079651e-01
2.652716821079281750e+00,2.698837452077514354e-01,-3.315019468034097194e-01
2.653115961264266076e+00,2.698338299003686380e-01,-3.315032967248112694e-01
2.653515161505749731e+00,2.697839133048067772e-01,-3.315046401758683370e-01
2.653914421812769930e+00,2.697339954227788716e-01,-3.315059771551064904e-01
2.654313742194364334e+00,2.696840762565750893e-01,-3.315073076604632685e-01
2.654713122659571489e+00,2.696341558074035749e-01,-3.315086316902157715e-01
2.655112563217432164e+00,2.695842340777783175e-01,-3.315099492424728456e-01
2.655512063876988016e+00,2.695343110692494104e-01,-3.315112603158991700e-01
2.655911624647282032e+00,2.694843867838667695e-01,-3.315125649081088199e-01
2.656311245537359422e+00,2.694344612236366787e-01,-3.315138630177361101e-01
2.656710926556265839e+00,2.693845343901897227e-01,-3.315151546429408458e-01
2.657110667713048713e+00,2.693346062854806156e-01,-3.315164397817966235e-01
2.657510469016755916e+00,2.692846769117988592e-01,-3.315177184326581483e-01
2.657910330476438432e+00,2.692347462707864181e-01,-3.315189905936475334e-01
2.658310252101146798e+00,2.691848143642315838e-01,-3.315202562630065741e-01
2.658710233899934217e+00,2.691348811942044783e-01,-3.315215154391313312e-01
2.659110275881854779e+00,2.690849467628649294e-01,-3.315227681198228415e-01
2.659510378055963464e+00,2.690350110719753052e-01,-3.315240143036670140e-01
2.659910540431317472e+00,2.689850741232507336e-01,-3.315252539888435268e-01
2.660310763016974445e+00,2.689351359190860213e-01,-3.315264871735148500e-01
2.660711045821994691e+00,2.688851964612536394e-01,-3.315277138557482517e-01
2.661111388855438520e+00,2.688352557515654717e-01,-3.315289340337793655e-01
2.661511792126368459e+00,2.687853137922407987e-01,-3.315301477060768609e-01
2.661912255643848368e+00,2.687353705849950258e-01,-3.315313548707994884e-01
2.662312779416942554e+00,2.686854261320599790e-01,-3.315325555258694101e-01
2.662713363454717541e+00,2.686354804353199843e-01,-3.315337496697894348e-01
2.663114007766241631e+00,2.685855334963370700e-01,-3.315349373008013578e-01
2.663514712360583125e+00,2.685355853177545105e-01,-3.315361184168800213e-01
2.663915477246812991e+00,2.684856359015205252e-01,-3.315372930163862919e-01
2.664316302434002193e+00,2.684356852490613621e-01,-3.315384610975154467e-01
2.664717187931224807e+00,2.683857333627268638e-01,-3.315396226584986783e-01
2.665118133747555351e+00,2.683357802446491580e-01,-3.315407776976647125e-01
2.665519139892069678e+00,2.682858258965949982e-01,-3.315419262128809774e-01
2.665920206373844525e+00,2.682358703206660366e-01,-3.315430682027197817e-01
2.666321333201958854e+00,2.681859135189505472e-01,-3.315442036651672364e-01
2.666722520385492512e+00,2.681359554935150991e-01,-3.315453325986400523e-01
2.667123767933527123e+00,2.680859962460607204e-01,-3.315464550012833245e-01
2.667525075855145200e+00,2.680360357788399428e-01,-3.315475708711494995e-01
2.667926444159431032e+00,2.679860740940539499e-01,-3.315486802065555350e-01
2.668327872855468907e+00,2.679361111932057615e-01,-3.315497830058747875e-01
2.668729361952347556e+00,2.678861470790021015e-01,-3.315508792670829319e-01
2.669130911459154376e+00,2.678361817530269806e-01,-3.315519689886589627e-01
2.669532521384978985e+00,2.677862152173502430e-01,-3.315530521684281196e-01
2.669934191738911888e+00,2.677362474745798582e-01,-3.315541288050097846e-01
2.670335922530045814e+00,2.676862785259033761e-01,-3.315551988963059138e-01
2.670737713767473931e+00,2.676363083740157522e-01,-3.315562624407186743e-01
2.671139565460292076e+00,2.675863370207708924e-01,-3.315573194364488940e-01
2.671541477617596083e+00,2.675363644682643982e-01,-3.315583698817473612e-01
2.671943450248483565e+00,2.674863907186146306e-01,-3.315594137746163406e-01
2.672345483362053464e+00,2.674364157739305692e-01,-3.315604511134093713e-01
2.672747576967407390e+00,2.673864396359804108e-01,-3.315614818964971455e-01
2.673149731073646507e+00,2.673364623073713475e-01,-3.315625061217894465e-01
2.673551945689874199e+00,2.672864837896196666e-01,-3.315635237876639052e-01
2.673954220825195183e+00,2.672365040852211493e-01,-3.315645348922771074e-01
2.674356556488715064e+00,2.671865231962225473e-01,-3.315655394340075168e-01
2.674758952689541225e+00,2.671365411246510169e-01,-3.315665374109947328e-01
2.675161409436782822e+00,2.670865578726225875e-01,-3.315675288212631688e-01
2.675563926739549903e+00,2.670365734424501869e-01,-3.315685136632458563e-01
2.675966504606953400e+00,2.669865878358297917e-01,-3.315694919350227754e-01
2.676369143048106025e+00,2.669366010551317281e-01,-3.315704636350773615e-01
2.676771842072123153e+00,2.668866131025847133e-01,-3.315714287612640532e-01
2.677174601688119271e+00,2.668366239801047146e-01,-3.315723873120353105e-01
2.677577421905211974e+00,2.667866336900110436e-01,-3.315733392853737471e-01
2.677980302732519746e+00,2.667366422344317201e-01,-3.315742846797589682e-01
2.678383244179161515e+00,2.666866496152873189e-01,-3.315752234933558862e-01
2.678786246254258430e+00,2.666366558347889049e-01,-3.315761557242253854e-01
2.679189308966933414e+00,2.665866608955032580e-01,-3.315770813705971043e-01
2.679592432326310281e+00,2.665366647990454196e-01,-3.315780004310057705e-01
2.679995616341513731e+00,2.664866675475954794e-01,-3.315789129033627214e-01
2.680398861021670243e+00,2.664366691439970514e-01,-3.315798187858280399e-01
2.680802166375908513e+00,2.663866695897523229e-01,-3.315807180768320372e-01
2.681205532413357684e+00,2.663366688869845400e-01,-3.315816107746292762e-01
2.681608959143148230e+00,2.662866670383869372e-01,-3.315824968770542114e-01
2.682012446574411957e+00,2.662366640454648103e-01,-3.315833763828230363e-01
2.682415994716282892e+00,2.661866599111428200e-01,-3.315842492897199678e-01
2.682819603577895062e+00,2.661366546371343733e-01,-3.315851155961974661e-01
2.683223273168385159e+00,2.660866482257702170e-01,-3.315859753005375721e-01
2.683627003496890318e+00,2.660366406792054605e-01,-3.315868284006887601e-01
2.684030794572550338e+00,2.659866319998562822e-01,-3.315876748952013564e-01
2.684434646404503688e+00,2.659366221894512994e-01,-3.315885147820643586e-01
2.684838559001894609e+00,2.658866112506253487e-01,-3.315893480595348275e-01
2.685242532373864233e+00,2.658365991855577426e-01,-3.315901747257078980e-01
2.685646566529558132e+00,2.657865859963548516e-01,-3.315909947792067269e-01
2.686050661478120993e+00,2.657365716849307002e-01,-3.315918082179081794e-01
2.686454817228701053e+00,2.656865562540613457e-01,-3.315926150400259620e-01
2.686859033790446105e+00,2.656365397059238243e-01,-3.315934152439293792e-01
2.687263311172506608e+00,2.655865220423926365e-01,-3.315942088277655797e-01
2.687667649384033464e+00,2.655365032660856883e-01,-3.315949957898567946e-01
2.688072048434179795e+00,2.654864833789004064e-01,-3.315957761282291583e-01
2.688476508332098280e+00,2.654364623831739767e-01,-3.315965498412434820e-01
2.688881029086946484e+00,2.653864402813799206e-01,-3.315973169269802456e-01
2.689285610707880192e+00,2.653364170755289630e-01,-3.315980773838749229e-01
2.689690253204057413e+00,2.652863927681477496e-01,-3.315988312100079938e-01
2.690094956584638375e+00,2.652363673610984018e-01,-3.315995784035961069e-01
2.690499720858783306e+00,2.651863408571431546e-01,-3.316003189630338799e-01
2.690904546035654654e+00,2.651363132581425752e-01,-3.316010528862618489e-01
2.691309432124416645e+00,2.650862845665405976e-01,-3.316017801716638069e-01
2.691714379134233504e+00,2.650362547847989192e-01,-3.316025008174135480e-01
2.692119387074272563e+00,2.649862239149906040e-01,-3.316032148218028830e-01
2.692524455953700713e+00,2.649361919593167802e-01,-3.316039221830447969e-01
2.692929585781688395e+00,2.648861589203286293e-01,-3.316046228992171607e-01
2.693334776567405608e+00,2.648361247999259094e-01,-3.316053169687900315e-01
2.693740028320024127e+00,2.647860896009422427e-01,-3.316060043898797494e-01
2.694145341048717945e+00,2.647360533253037551e-01,-3.316066851606163102e-01
2.694550714762661059e+00,2.646860159753981478e-01,-3.316073592792710412e-01
2.694956149471029683e+00,2.646359775535226388e-01,-3.316080267441274820e-01
2.695361645183001809e+00,2.645859380623455381e-01,-3.316086875534764444e-01
2.695767201907756316e+00,2.645358975038070160e-01,-3.316093417052779491e-01
2.696172819654472974e+00,2.644858558802555826e-01,-3.316099891979660264e-01
2.696578498432333326e+00,2.644358131941076939e-01,-3.316106300298581888e-01
2.696984238250521138e+00,2.643857694476059450e-01,-3.316112641990368037e-01
2.697390039118220617e+00,2.643357246435582564e-01,-3.316118917036529057e-01
2.697795901044617306e+00,2.642856787835400900e-01,-3.316125125420249509e-01
2.698201824038898078e+00,2.642356318705227358e-01,-3.316131267123445525e-01
2.698607808110252471e+00,2.641855839064470302e-01,-3.316137342129566457e-01
2.699013853267869578e+00,2.641355348940351844e-01,-3.316143350419923919e-01
2.699419959520941159e+00,2.640854848354054485e-01,-3.316149291977448232e-01
2.699826126878659416e+00,2.640354337331368151e-01,-3.316155166783202324e-01
2.700232355350219215e+00,2.639853815892882483e-01,-3.316160974821540375e-01
2.700638644944815425e+00,2.639353284065094063e-01,-3.316166716072265763e-01
2.701044995671644244e+00,2.638852741871709484e-01,-3.316172390518578594e-01
2.701451407539905425e+00,2.638352189334995934e-01,-3.316177998143658989e-01
2.701857880558798275e+00,2.637851626479255640e-01,-3.316183538929781682e-01
2.702264414737522991e+00,2.637351053328775841e-01,-3.316189012858208329e-01
2.702671010085282433e+00,2.636850469905153704e-01,-3.316194419911894786e-01
2.703077666611280794e+00,2.636349876237914502e-01,-3.316199760074923231e-01
2.703484384324722267e+00,2.635849272347396410e-01,-3.316205033325179130e-01
2.703891163234814599e+00,2.635348658256828625e-01,-3.316210239648933467e-01
2.704298003350764645e+00,2.634848033992321925e-01,-3.316215379027331323e-01
2.704704904681781930e+00,2.634347399580330706e-01,-3.316220451441880823e-01
2.705111867237076861e+00,2.633846755038182774e-01,-3.316225456876419342e-01
2.705518891025862960e+00,2.633346100395269618e-01,-3.316230395312103618e-01
2.705925976057352855e+00,2.632845435675246204e-01,-3.316235266732999176e-01
2.706333122340760955e+00,2.632344760902377567e-01,-3.316240071119470056e-01
2.706740329885303886e+00,2.631844076102533014e-01,-3.316244808454238968e-01
2.707147598700199609e+00,2.631343381294979356e-01,-3.316249478721446375e-01
2.707554928794666527e+00,2.630842676510241618e-01,-3.316254081901415796e-01
2.707962320177925708e+00,2.630341961767426739e-01,-3.316258617978081746e-01
2.708369772859198221e+00,2.629841237095816853e-01,-3.316263086931454107e-01
2.708777286847708243e+00,2.629340502519584288e-01,-3.316267488745846537e-01
2.709184862152678619e+00,2.628839758059896003e-01,-3.316271823403220687e-01
2.709592498783337078e+00,2.628339003743334623e-01,-3.316276090887795847e-01
2.710000196748910462e+00,2.627838239593611180e-01,-3.316280291179476425e-01
2.710407956058626944e+00,2.627337465636085945e-01,-3.316284424262062602e-01
2.710815776721717363e+00,2.626836681901011383e-01,-3.316288490116147680e-01
2.711223658747413001e+00,2.626335888403980023e-01,-3.316292488726401144e-01
2.711631602144946918e+00,2.625835085174679229e-01,-3.316296420075023343e-01
2.712039606923553059e+00,2.625334272240379963e-01,-3.316300284142570387e-01
2.712447673092467149e+00,2.624833449619420334e-01,-3.316304080912435004e-01
2.712855800660926242e+00,2.624332617342650664e-01,-3.316307810368372966e-01
2.713263989638168283e+00,2.623831775434201652e-01,-3.316311472490825474e-01
2.713672240033434768e+00,2.623330923916029622e-01,-3.316315067264724581e-01
2.714080551855965862e+00,2.622830062817377295e-01,-3.316318594669629971e-01
2.714488925115003948e+00,2.622329192159542632e-01,-3.316322054691207000e-01
2.714897359819793632e+00,2.621828311970558767e-01,-3.316325447308755558e-01
2.715305855979579963e+00,2.621327422276660823e-01,-3.316328772506032529e-01
2.715714413603609767e+00,2.620826523098236382e-01,-3.316332030267254427e-01
2.716123032701131645e+00,2.620325614464344977e-01,-3.316335220572801945e-01
2.716531713281394644e+00,2.619824696403680875e-01,-3.316338343405069722e-01
2.716940455353649586e+00,2.619323768933619623e-01,-3.316341398747874591e-01
2.717349258927149069e+00,2.618822832087144836e-01,-3.316344386583218729e-01
2.717758124011147469e+00,2.618321885883022060e-01,-3.316347306893633329e-01
2.718167050614899605e+00,2.617820930352403042e-01,-3.316350159661571873e-01
2.718576038747662071e+00,2.617319965518942748e-01,-3.316352944869093711e-01
2.718985088418692353e+00,2.616818991407794393e-01,-3.316355662500644619e-01
2.719394199637250154e+00,2.616318008044551391e-01,-3.316358312535917507e-01
2.719803372412596065e+00,2.615817015456929351e-01,-3.316360894959457517e-01
2.720212606753992457e+00,2.615316013667386419e-01,-3.316363409754433667e-01
2.720621902670702585e+00,2.614815002706650793e-01,-3.316365856901400955e-01
2.721031260171991484e+00,2.614313982595179442e-01,-3.316368236384335533e-01
2.721440679267124629e+00,2.613812953362567026e-01,-3.316370548183969480e-01
2.721850159965371496e+00,2.613311915033172950e-01,-3.316372792285805504e-01
2.722259702275999782e+00,2.612810867632500145e-01,-3.316374968672115009e-01
2.722669306208280737e+00,2.612309811187708553e-01,-3.316377077322371081e-01
2.723078971771485612e+00,2.611808745725526237e-01,-3.316379118222291256e-01
2.723488698974887878e+00,2.611307671268512931e-01,-3.316381091353218791e-01
2.723898487827762782e+00,2.610806587850230120e-01,-3.316382996697626595e-01
2.724308338339385571e+00,2.610305495488542404e-01,-3.316384834239450297e-01
2.724718250519033713e+00,2.609804394214662038e-01,-3.316386603959707857e-01
2.725128224375986896e+00,2.609303284051831540e-01,-3.316388305841569406e-01
2.725538259919523920e+00,2.608802165030169040e-01,-3.316389939868934489e-01
2.725948357158928026e+00,2.608301037171780745e-01,-3.316391506023048663e-01
2.726358516103482010e+00,2.607799900505043955e-01,-3.316393004287255808e-01
2.726768736762469558e+00,2.607298755057960715e-01,-3.316394434644835965e-01
2.727179019145177019e+00,2.606797600854725006e-01,-3.316395797075835095e-01
2.727589363260891187e+00,2.606296437922913656e-01,-3.316397091566406496e-01
2.727999769118901519e+00,2.605795266290061307e-01,-3.316398318096411280e-01
2.728410236728497029e+00,2.605294085982718388e-01,-3.316399476650347955e-01
2.728820766098969841e+00,2.604792897024454379e-01,-3.316400567210550099e-01
2.729231357239612965e+00,2.604291699446517616e-01,-3.316401589760382684e-01
2.729642010159719412e+00,2.603790493268861028e-01,-3.316402544280726006e-01
2.730052724868586189e+00,2.603289278527421424e-01,-3.316403430755340276e-01
2.730463501375509860e+00,2.602788055241271326e-01,-3.316404249168757312e-01
2.730874339689788766e+00,2.602286823439668439e-01,-3.316404999500779383e-01
2.731285239820722577e+00,2.601785583151607351e-01,-3.316405681735627442e-01
2.731696201777612742e+00,2.601284334403785037e-01,-3.316406295856845210e-01
2.732107225569762043e+00,2.600783077220419903e-01,-3.316406841845571662e-01
2.732518311206474593e+00,2.600281811629466810e-01,-3.316407319685865107e-01
2.732929458697054947e+00,2.599780537661374735e-01,-3.316407729360368872e-01
2.733340668050810773e+00,2.599279255339384531e-01,-3.316408070851238898e-01
2.733751939277049292e+00,2.598777964689785169e-01,-3.316408344140805986e-01
2.734163272385081278e+00,2.598276665743931568e-01,-3.316408549214334700e-01
2.734574667384217506e+00,2.597775358525621914e-01,-3.316408686052107480e-01
2.734986124283770526e+00,2.597274043063251270e-01,-3.316408754638475176e-01
2.735397643093053777e+00,2.596772719386510331e-01,-3.316408754957254068e-01
2.735809223821382030e+00,2.596271387518506724e-01,-3.316408686988279175e-01
2.736220866478073166e+00,2.595770047490107979e-01,-3.316408550716340442e-01
2.736632571072444176e+00,2.595268699327578088e-01,-3.316408346124580242e-01
2.737044337613814715e+00,2.594767343058146380e-01,-3.316408073195626915e-01
2.737456166111505773e+00,2.594265978709437981e-01,-3.316407731911929502e-01
2.737868056574838782e+00,2.593764606310181020e-01,-3.316407322255844337e-01
2.738280009013139171e+00,2.593263225884523959e-01,-3.316406844212577698e-01
2.738692023435730594e+00,2.592761837462504992e-01,-3.316406297763189737e-01
2.739104099851940255e+00,2.592260441073756527e-01,-3.316405682890860573e-01
2.739516238271095361e+00,2.591759036744227807e-01,-3.316404999578983492e-01
2.739928438702525337e+00,2.591257624500961643e-01,-3.316404247811439721e-01
2.740340701155560943e+00,2.590756204370846527e-01,-3.316403427568472284e-01
2.740753025639534268e+00,2.590254776386489710e-01,-3.316402538835365177e-01
2.741165412163778736e+00,2.589753340570132845e-01,-3.316401581594342063e-01
2.741577860737629102e+00,2.589251896953548293e-01,-3.316400555829090435e-01
2.741990371370421897e+00,2.588750445562065239e-01,-3.316399461521605252e-01
2.742402944071494097e+00,2.588248986426793796e-01,-3.316398298654893995e-01
2.742815578850185787e+00,2.587747519571204080e-01,-3.316397067214016947e-01
2.743228275715837050e+00,2.587246045030369146e-01,-3.316395767179109999e-01
2.743641034677789747e+00,2.586744562826820415e-01,-3.316394398534646681e-01
2.744053855745387072e+00,2.586243072989293235e-01,-3.316392961265708372e-01
2.744466738927973548e+00,2.585741575548473614e-01,-3.316391455351749840e-01
2.744879684234895922e+00,2.585240070529848389e-01,-3.316389880778599086e-01
2.745292691675501384e+00,2.584738557962958372e-01,-3.316388237527113647e-01
2.745705761259138900e+00,2.584237037878923671e-01,-3.316386525581689337e-01
2.746118892995158323e+00,2.583735510300865790e-01,-3.316384744925171546e-01
2.746532086892911728e+00,2.583233975261591264e-01,-3.316382895541456488e-01
2.746945342961752523e+00,2.582732432785425636e-01,-3.316380977412381470e-01
2.747358661211035002e+00,2.582230882904664737e-01,-3.316378990522700909e-01
2.747772041650115682e+00,2.581729325647487694e-01,-3.316376934854452507e-01
2.748185484288351077e+00,2.581227761040676971e-01,-3.316374810391624628e-01
2.748598989135100368e+00,2.580726189116419600e-01,-3.316372617116150057e-01
2.749012556199723623e+00,2.580224609898402743e-01,-3.316370355010853643e-01
2.749426185491582686e+00,2.579723023417463956e-01,-3.316368024060962205e-01
2.749839877020040291e+00,2.579221429703443258e-01,-3.316365624249896782e-01
2.750253630794460946e+00,2.578719828784171719e-01,-3.316363155558040843e-01
2.750667446824209605e+00,2.578218220690028928e-01,-3.316360617971194080e-01
2.751081325118655219e+00,2.577716605446625509e-01,-3.316358011472276823e-01
2.751495265687165404e+00,2.577214983086051903e-01,-3.316355336042275392e-01
2.751909268539110442e+00,2.576713353636859716e-01,-3.316352591667186545e-01
2.752323333683861950e+00,2.576211717125534428e-01,-3.316349778329414355e-01
2.752737461130791985e+00,2.575710073585684157e-01,-3.316346896012211110e-01
2.753151650889275714e+00,2.575208423040595829e-01,-3.316343944699515767e-01
2.753565902968688750e+00,2.574706765524723551e-01,-3.316340924372764842e-01
2.753980217378407591e+00,2.574205101063821166e-01,-3.316337835017906244e-01
2.754394594127811402e+00,2.573703429686275412e-01,-3.316334676615172450e-01
2.754809033226278903e+00,2.573201751427134920e-01,-3.316331449151085908e-01
2.755223534683192810e+00,2.572700066307606614e-01,-3.316328152607366797e-01
2.755638098507935840e+00,2.572198374365467499e-01,-3.316324786965963445e-01
2.756052724709891599e+00,2.571696675625435580e-01,-3.316321352214270934e-01
2.756467413298445468e+00,2.571194970116603695e-01,-3.316317848332908103e-01
2.756882164282984604e+00,2.570693257868665316e-01,-3.316314275305369819e-01
2.757296977672897942e+00,2.570191538913780827e-01,-3.316310633114374351e-01
2.757711853477574415e+00,2.569689813277412083e-01,-3.316306921746261516e-01
2.758126791706406067e+00,2.569188080992693135e-01,-3.316303141180991232e-01
2.758541792368784940e+00,2.568686342087092012e-01,-3.316299291404180560e-01
2.758956855474104408e+00,2.568184596590821211e-01,-3.316295372399485353e-01
2.759371981031761845e+00,2.567682844534286968e-01,-3.316291384149968047e-01
2.759787169051152844e+00,2.567181085945520191e-01,-3.316287326638843180e-01
2.760202419541676111e+00,2.566679320857928048e-01,-3.316283199848121255e-01
2.760617732512730793e+00,2.566177549295756144e-01,-3.316279003764658895e-01
2.761033107973718703e+00,2.565675771294705920e-01,-3.316274738369842656e-01
2.761448545934041654e+00,2.565173986880730506e-01,-3.316270403648127751e-01
2.761864046403104123e+00,2.564672196086026368e-01,-3.316265999580701451e-01
2.762279609390311474e+00,2.564170398939081830e-01,-3.316261526153967965e-01
2.762695234905069963e+00,2.563668595468991396e-01,-3.316256983350611698e-01
2.763110922956787618e+00,2.563166785708872464e-01,-3.316252371154645995e-01
2.763526673554875135e+00,2.562664969687447059e-01,-3.316247689549786659e-01
2.763942486708743207e+00,2.562163147434599053e-01,-3.316242938516434369e-01
