omega,Re_G,Im_G
 2.08012866e+01,-3.37415831e-02,-2.11341493e-02
 2.08797122e+01,-3.32565710e-02,-2.06743427e-02
 2.09584335e+01,-3.27652067e-02,-2.02221766e-02
 2.10374516e+01,-3.22676220e-02,-1.97777377e-02
 2.11167677e+01,-3.17639526e-02,-1.93411111e-02
 2.11963827e+01,-3.12543387e-02,-1.89123800e-02
 2.12762980e+01,-3.07389243e-02,-1.84916254e-02
 2.13565145e+01,-3.02178574e-02,-1.80789266e-02
 2.14370335e+01,-2.96912900e-02,-1.76743604e-02
 2.15178560e+01,-2.91593782e-02,-1.72780020e-02
 2.15989833e+01,-2.86222816e-02,-1.68899239e-02
 2.16804164e+01,-2.80801637e-02,-1.65101967e-02
 2.17621566e+01,-2.75331918e-02,-1.61388887e-02
 2.18442049e+01,-2.69815367e-02,-1.57760658e-02
 2.19265626e+01,-2.64253728e-02,-1.54217916e-02
 2.20092307e+01,-2.58648781e-02,-1.50761273e-02
 2.20922106e+01,-2.53002337e-02,-1.47391317e-02
 2.21755033e+01,-2.47316244e-02,-1.44108609e-02
 2.22591101e+01,-2.41592380e-02,-1.40913688e-02
 2.23430320e+01,-2.35832655e-02,-1.37807065e-02
 2.24272704e+01,-2.30039010e-02,-1.34789225e-02
 2.25118263e+01,-2.24213415e-02,-1.31860628e-02
 2.25967011e+01,-2.18357870e-02,-1.29021706e-02
 2.26818959e+01,-2.12474401e-02,-1.26272864e-02
 2.27674118e+01,-2.06565063e-02,-1.23614480e-02
 2.28532502e+01,-2.00631934e-02,-1.21046903e-02
 2.29394122e+01,-1.94677120e-02,-1.18570457e-02
 2.30258991e+01,-1.88702749e-02,-1.16185433e-02
 2.31127120e+01,-1.82710970e-02,-1.13892096e-02
 2.31998522e+01,-1.76703955e-02,-1.11690683e-02
 2.32873210e+01,-1.70683898e-02,-1.09581400e-02
 2.33751196e+01,-1.64653009e-02,-1.07564422e-02
 2.34632491e+01,-1.58613517e-02,-1.05639898e-02
 2.35517110e+01,-1.52567670e-02,-1.03807945e-02
 2.36405063e+01,-1.46517728e-02,-1.02068649e-02
 2.37296365e+01,-1.40465968e-02,-1.00422068e-02
 2.38191027e+01,-1.34414678e-02,-9.88682269e-03
 2.39089062e+01,-1.28366161e-02,-9.74071216e-03
 2.39990482e+01,-1.22322727e-02,-9.60387166e-03
 2.40895302e+01,-1.16286698e-02,-9.47629457e-03
 2.41803532e+01,-1.10260402e-02,-9.35797111e-03
 2.42715187e+01,-1.04246175e-02,-9.24888843e-03
 2.43630279e+01,-9.82463581e-03,-9.14903054e-03
 2.44548821e+01,-9.22632958e-03,-9.05837829e-03
 2.45470827e+01,-8.62993357e-03,-8.97690942e-03
 2.46396308e+01,-8.03568268e-03,-8.90459851e-03
 2.47325279e+01,-7.44381178e-03,-8.84141701e-03
 2.48257752e+01,-6.85455562e-03,-8.78733320e-03
 2.49193741e+01,-6.26814864e-03,-8.74231223e-03
 2.50133258e+01,-5.68482488e-03,-8.70631610e-03
 2.51076318e+01,-5.10481783e-03,-8.67930367e-03
 2.52022934e+01,-4.52836028e-03,-8.66123067e-03
 2.52973118e+01,-3.95568418e-03,-8.65204971e-03
 2.53926885e+01,-3.38702050e-03,-8.65171025e-03
 2.54884248e+01,-2.82259911e-03,-8.66015868e-03
 2.55845220e+01,-2.26264863e-03,-8.67733828e-03
 2.56809815e+01,-1.70739629e-03,-8.70318924e-03
 2.57778047e+01,-1.15706779e-03,-8.73764870e-03
 2.58749930e+01,-6.11887150e-04,-8.78065074e-03
 2.59725476e+01,-7.20766071e-05,-8.83212640e-03
 2.60704701e+01, 4.62143553e-04,-8.89200373e-03
 2.61687618e+01, 9.90555118e-04,-8.96020777e-03
 2.62674240e+01, 1.51294209e-03,-9.03666062e-03
 2.63664582e+01, 2.02909082e-03,-9.12128140e-03
 2.64658659e+01, 2.53879013e-03,-9.21398636e-03
 2.65656482e+01, 3.04183146e-03,-9.31468882e-03
 2.66658068e+01, 3.53800900e-03,-9.42329928e-03
 2.67663431e+01, 4.02711981e-03,-9.53972537e-03
 2.68672583e+01, 4.50896395e-03,-9.66387198e-03
 2.69685541e+01, 4.98334461e-03,-9.79564119e-03
 2.70702317e+01, 5.45006825e-03,-9.93493238e-03
 2.71722927e+01, 5.90894468e-03,-1.00816422e-02
 2.72747385e+01, 6.35978723e-03,-1.02356648e-02
 2.73775705e+01, 6.80241287e-03,-1.03968915e-02
 2.74807903e+01, 7.23664227e-03,-1.05652112e-02
 2.75843992e+01, 7.66229998e-03,-1.07405102e-02
 2.76883987e+01, 8.07921452e-03,-1.09226724e-02
 2.77927903e+01, 8.48721849e-03,-1.11115792e-02
 2.78975755e+01, 8.88614869e-03,-1.13071096e-02
 2.80027558e+01, 9.27584619e-03,-1.15091403e-02
 2.81083326e+01, 9.65615651e-03,-1.17175457e-02
 2.82143075e+01, 1.00269296e-02,-1.19321979e-02
 2.83206819e+01, 1.03880202e-02,-1.21529670e-02
 2.84274574e+01, 1.07392875e-02,-1.23797206e-02
 2.85346355e+01, 1.10805956e-02,-1.26123246e-02
 2.86422176e+01, 1.14118135e-02,-1.28506426e-02
 2.87502053e+01, 1.17328153e-02,-1.30945365e-02
 2.88586002e+01, 1.20434799e-02,-1.33438660e-02
 2.89674038e+01, 1.23436915e-02,-1.35984890e-02
 2.90766175e+01, 1.26333395e-02,-1.38582619e-02
 2.91862431e+01, 1.29123186e-02,-1.41230389e-02
 2.92962819e+01, 1.31805290e-02,-1.43926730e-02
 2.94067356e+01, 1.34378760e-02,-1.46670151e-02
 2.95176058e+01, 1.36842707e-02,-1.49459151e-02
 2.96288939e+01, 1.39196297e-02,-1.52292209e-02
 2.97406017e+01, 1.41438753e-02,-1.55167792e-02
 2.98527306e+01, 1.43569352e-02,-1.58084356e-02
 2.99652823e+01, 1.45587432e-02,-1.61040340e-02
 3.00782583e+01, 1.47492386e-02,-1.64034173e-02
 3.01916602e+01, 1.49283667e-02,-1.67064272e-02
 3.03054897e+01, 1.50960785e-02,-1.70129044e-02
 3.04197484e+01, 1.52523312e-02,-1.73226885e-02
 3.05344378e+01, 1.53970876e-02,-1.76356181e-02
 3.06495597e+01, 1.55303166e-02,-1.79515312e-02
 3.07651155e+01, 1.56519931e-02,-1.82702647e-02
 3.08811071e+01, 1.57620981e-02,-1.85916550e-02
 3.09975360e+01, 1.58606185e-02,-1.89155377e-02
 3.11144038e+01, 1.59475473e-02,-1.92417479e-02
 3.12317123e+01, 1.60228834e-02,-1.95701202e-02
 3.13494630e+01, 1.60866321e-02,-1.99004886e-02
 3.14676577e+01, 1.61388044e-02,-2.02326871e-02
 3.15862980e+01, 1.61794177e-02,-2.05665491e-02
 3.17053856e+01, 1.62084950e-02,-2.09019078e-02
 3.18249222e+01, 1.62260658e-02,-2.12385965e-02
 3.19449094e+01, 1.62321653e-02,-2.15764483e-02
 3.20653491e+01, 1.62268350e-02,-2.19152962e-02
 3.21862428e+01, 1.62101220e-02,-2.22549735e-02
 3.23075924e+01, 1.61820798e-02,-2.25953135e-02
 3.24293994e+01, 1.61427674e-02,-2.29361498e-02
 3.25516657e+01, 1.60922501e-02,-2.32773164e-02
 3.26743930e+01, 1.60305987e-02,-2.36186475e-02
 3.27975829e+01, 1.59578900e-02,-2.39599780e-02
 3.29212374e+01, 1.58742065e-02,-2.43011431e-02
 3.30453580e+01, 1.57796365e-02,-2.46419787e-02
 3.31699466e+01, 1.56742739e-02,-2.49823215e-02
 3.32950049e+01, 1.55582182e-02,-2.53220088e-02
 3.34205347e+01, 1.54315745e-02,-2.56608788e-02
 3.35465378e+01, 1.52944532e-02,-2.59987705e-02
 3.36730160e+01, 1.51469704e-02,-2.63355241e-02
 3.37999710e+01, 1.49892472e-02,-2.66709807e-02
 3.39274047e+01, 1.48214102e-02,-2.70049825e-02
 3.40553188e+01, 1.46435911e-02,-2.73373729e-02
 3.41837152e+01, 1.44559268e-02,-2.76679966e-02
 3.43125956e+01, 1.42585589e-02,-2.79966997e-02
 3.44419620e+01, 1.40516343e-02,-2.83233294e-02
 3.45718161e+01, 1.38353045e-02,-2.86477348e-02
 3.47021598e+01, 1.36097258e-02,-2.89697662e-02
 3.48329949e+01, 1.33750591e-02,-2.92892756e-02
 3.49643233e+01, 1.31314697e-02,-2.96061167e-02
 3.50961468e+01, 1.28791276e-02,-2.99201448e-02
 3.52284674e+01, 1.26182069e-02,-3.02312173e-02
 3.53612868e+01, 1.23488860e-02,-3.05391931e-02
 3.54946070e+01, 1.20713472e-02,-3.08439332e-02
 3.56284298e+01, 1.17857770e-02,-3.11453006e-02
 3.57627572e+01, 1.14923656e-02,-3.14431602e-02
 3.58975910e+01, 1.11913070e-02,-3.17373792e-02
 3.60329332e+01, 1.08827986e-02,-3.20278268e-02
 3.61687856e+01, 1.05670416e-02,-3.23143744e-02
 3.63051502e+01, 1.02442401e-02,-3.25968958e-02
 3.64420290e+01, 9.91460194e-03,-3.28752670e-02
 3.65794238e+01, 9.57833754e-03,-3.31493665e-02
 3.67173367e+01, 9.23566050e-03,-3.34190751e-02
 3.68557695e+01, 8.88678716e-03,-3.36842762e-02
 3.69947242e+01, 8.53193649e-03,-3.39448555e-02
 3.71342028e+01, 8.17132999e-03,-3.42007017e-02
 3.72742073e+01, 7.80519153e-03,-3.44517057e-02
 3.74147396e+01, 7.43374719e-03,-3.46977612e-02
 3.75558018e+01, 7.05722511e-03,-3.49387648e-02
 3.76973958e+01, 6.67585537e-03,-3.51746155e-02
 3.78395236e+01, 6.28986982e-03,-3.54052155e-02
 3.79821873e+01, 5.89950193e-03,-3.56304694e-02
 3.81253889e+01, 5.50498666e-03,-3.58502851e-02
 3.82691304e+01, 5.10656025e-03,-3.60645731e-02
 3.84134138e+01, 4.70446015e-03,-3.62732470e-02
 3.85582412e+01, 4.29892478e-03,-3.64762233e-02
 3.87036146e+01, 3.89019346e-03,-3.66734215e-02
 3.88495362e+01, 3.47850618e-03,-3.68647642e-02
 3.89960078e+01, 3.06410350e-03,-3.70501771e-02
 3.91430318e+01, 2.64722633e-03,-3.72295888e-02
 3.92906100e+01, 2.22811587e-03,-3.74029313e-02
 3.94387446e+01, 1.80701337e-03,-3.75701395e-02
 3.95874377e+01, 1.38416000e-03,-3.77311516e-02
 3.97366915e+01, 9.59796711e-04,-3.78859089e-02
 3.98865079e+01, 5.34164063e-04,-3.80343560e-02
 4.00368892e+01, 1.07502077e-04,-3.81764406e-02
 4.01878375e+01,-3.19949922e-04,-3.83121137e-02
 4.03393549e+01,-7.47953458e-04,-3.84413296e-02
 4.04914435e+01,-1.17627105e-03,-3.85640457e-02
 4.06441056e+01,-1.60466638e-03,-3.86802229e-02
 4.07973432e+01,-2.03290442e-03,-3.87898252e-02
 4.09511586e+01,-2.46075161e-03,-3.88928199e-02
 4.11055539e+01,-2.88797596e-03,-3.89891776e-02
 4.12605312e+01,-3.31434726e-03,-3.90788722e-02
 4.14160929e+01,-3.73963718e-03,-3.91618810e-02
 4.15722411e+01,-4.16361942e-03,-3.92381844e-02
 4.17289780e+01,-4.58606987e-03,-3.93077662e-02
 4.18863059e+01,-5.00676672e-03,-3.93706134e-02
 4.20442269e+01,-5.42549064e-03,-3.94267165e-02
 4.22027433e+01,-5.84202487e-03,-3.94760690e-02
 4.23618573e+01,-6.25615540e-03,-3.95186678e-02
 4.25215712e+01,-6.66767106e-03,-3.95545130e-02
 4.26818873e+01,-7.07636369e-03,-3.95836080e-02
 4.28428079e+01,-7.48202822e-03,-3.96059594e-02
 4.30043351e+01,-7.88446285e-03,-3.96215769e-02
 4.31664713e+01,-8.28346914e-03,-3.96304736e-02
 4.33292189e+01,-8.67885211e-03,-3.96326656e-02
 4.34925800e+01,-9.07042042e-03,-3.96281722e-02
 4.36565570e+01,-9.45798641e-03,-3.96170158e-02
 4.38211522e+01,-9.84136627e-03,-3.95992221e-02
 4.39863681e+01,-1.02203801e-02,-3.95748194e-02
 4.41522068e+01,-1.05948521e-02,-3.95438396e-02
 4.43186707e+01,-1.09646106e-02,-3.95063174e-02
 4.44857623e+01,-1.13294881e-02,-3.94622903e-02
 4.46534839e+01,-1.16893214e-02,-3.94117990e-02
 4.48218378e+01,-1.20439520e-02,-3.93548870e-02
 4.49908264e+01,-1.23932256e-02,-3.92916008e-02
 4.51604522e+01,-1.27369927e-02,-3.92219896e-02
 4.53307174e+01,-1.30751084e-02,-3.91461056e-02
 4.55016247e+01,-1.34074326e-02,-3.90640036e-02
 4.56731762e+01,-1.37338300e-02,-3.89757412e-02
 4.58453746e+01,-1.40541703e-02,-3.88813787e-02
 4.60182222e+01,-1.43683282e-02,-3.87809790e-02
 4.61917215e+01,-1.46761832e-02,-3.86746076e-02
 4.63658749e+01,-1.49776201e-02,-3.85623328e-02
 4.65406849e+01,-1.52725289e-02,-3.84442249e-02
 4.67161540e+01,-1.55608046e-02,-3.83203572e-02
 4.68922846e+01,-1.58423478e-02,-3.81908050e-02
 4.70690793e+01,-1.61170640e-02,-3.80556463e-02
 4.72465406e+01,-1.63848643e-02,-3.79149610e-02
 4.74246709e+01,-1.66456650e-02,-3.77688315e-02
 4.76034728e+01,-1.68993881e-02,-3.76173426e-02
 4.77829488e+01,-1.71459607e-02,-3.74605808e-02
 4.79631015e+01,-1.73853155e-02,-3.72986349e-02
 4.81439334e+01,-1.76173908e-02,-3.71315958e-02
 4.83254471e+01,-1.78421301e-02,-3.69595563e-02
 4.85076452e+01,-1.80594827e-02,-3.67826110e-02
 4.86905302e+01,-1.82694033e-02,-3.66008565e-02
 4.88741046e+01,-1.84718520e-02,-3.64143912e-02
 4.90583713e+01,-1.86667946e-02,-3.62233150e-02
 4.92433326e+01,-1.88542023e-02,-3.60277298e-02
 4.94289913e+01,-1.90340518e-02,-3.58277388e-02
 4.96153499e+01,-1.92063253e-02,-3.56234470e-02
 4.98024112e+01,-1.93710105e-02,-3.54149605e-02
 4.99901777e+01,-1.95281005e-02,-3.52023872e-02
 5.01786522e+01,-1.96775939e-02,-3.49858362e-02
 5.03678373e+01,-1.98194945e-02,-3.47654177e-02
 5.05577356e+01,-1.99538117e-02,-3.45412433e-02
 5.07483499e+01,-2.00805600e-02,-3.43134258e-02
 5.09396828e+01,-2.01997594e-02,-3.40820788e-02
 5.11317371e+01,-2.03114349e-02,-3.38473172e-02
 5.13245155e+01,-2.04156168e-02,-3.36092566e-02
 5.15180207e+01,-2.05123406e-02,-3.33680137e-02
 5.17122555e+01,-2.06016467e-02,-3.31237057e-02
 5.19072226e+01,-2.06835807e-02,-3.28764507e-02
 5.21029248e+01,-2.07581930e-02,-3.26263676e-02
 5.22993648e+01,-2.08255390e-02,-3.23735756e-02
 5.24965454e+01,-2.08856788e-02,-3.21181947e-02
 5.26944694e+01,-2.09386773e-02,-3.18603451e-02
 5.28931397e+01,-2.09846041e-02,-3.16001474e-02
 5.30925590e+01,-2.10235333e-02,-3.13377228e-02
 5.32927302e+01,-2.10555434e-02,-3.10731925e-02
 5.34936560e+01,-2.10807176e-02,-3.08066778e-02
 5.36953394e+01,-2.10991431e-02,-3.05383004e-02
 5.38977831e+01,-2.11109115e-02,-3.02681817e-02
 5.41009902e+01,-2.11161186e-02,-2.99964433e-02
 5.43049633e+01,-2.11148639e-02,-2.97232066e-02
 5.45097055e+01,-2.11072512e-02,-2.94485928e-02
 5.47152197e+01,-2.10933880e-02,-2.91727231e-02
 5.49215086e+01,-2.10733853e-02,-2.88957180e-02
 5.51285753e+01,-2.10473579e-02,-2.86176980e-02
 5.53364227e+01,-2.10154242e-02,-2.83387829e-02
 5.55450538e+01,-2.09777057e-02,-2.80590922e-02
 5.57544714e+01,-2.09343273e-02,-2.77787447e-02
 5.59646786e+01,-2.08854171e-02,-2.74978586e-02
 5.61756783e+01,-2.08311061e-02,-2.72165514e-02
 5.63874735e+01,-2.07715283e-02,-2.69349399e-02
 5.66000672e+01,-2.07068204e-02,-2.66531399e-02
 5.68134625e+01,-2.06371217e-02,-2.63712666e-02
 5.70276623e+01,-2.05625742e-02,-2.60894341e-02
 5.72426697e+01,-2.04833220e-02,-2.58077554e-02
 5.74584877e+01,-2.03995119e-02,-2.55263427e-02
 5.76751194e+01,-2.03112923e-02,-2.52453067e-02
 5.78925679e+01,-2.02188139e-02,-2.49647573e-02
 5.81108362e+01,-2.01222293e-02,-2.46848030e-02
 5.83299274e+01,-2.00216927e-02,-2.44055510e-02
 5.85498446e+01,-1.99173598e-02,-2.41271071e-02
 5.87705910e+01,-1.98093881e-02,-2.38495759e-02
 5.89921696e+01,-1.96979359e-02,-2.35730604e-02
 5.92145836e+01,-1.95831632e-02,-2.32976620e-02
 5.94378362e+01,-1.94652306e-02,-2.30234809e-02
 5.96619305e+01,-1.93442999e-02,-2.27506153e-02
 5.98868697e+01,-1.92205335e-02,-2.24791620e-02
 6.01126570e+01,-1.90940945e-02,-2.22092160e-02
 6.03392955e+01,-1.89651465e-02,-2.19408707e-02
 6.05667885e+01,-1.88338533e-02,-2.16742175e-02
 6.07951393e+01,-1.87003791e-02,-2.14093462e-02
 6.10243509e+01,-1.85648879e-02,-2.11463445e-02
 6.12544267e+01,-1.84275441e-02,-2.08852984e-02
 6.14853700e+01,-1.82885113e-02,-2.06262919e-02
 6.17171840e+01,-1.81479532e-02,-2.03694070e-02
 6.19498720e+01,-1.80060329e-02,-2.01147236e-02
 6.21834372e+01,-1.78629129e-02,-1.98623197e-02
 6.24178831e+01,-1.77187548e-02,-1.96122711e-02
 6.26532128e+01,-1.75737196e-02,-1.93646516e-02
 6.28894298e+01,-1.74279670e-02,-1.91195327e-02
 6.31265374e+01,-1.72816558e-02,-1.88769839e-02
 6.33645390e+01,-1.71349435e-02,-1.86370723e-02
 6.36034379e+01,-1.69879861e-02,-1.83998629e-02
 6.38432375e+01,-1.68409382e-02,-1.81654185e-02
 6.40839411e+01,-1.66939527e-02,-1.79337996e-02
 6.43255523e+01,-1.65471807e-02,-1.77050641e-02
 6.45680744e+01,-1.64007716e-02,-1.74792682e-02
 6.48115109e+01,-1.62548726e-02,-1.72564651e-02
 6.50558652e+01,-1.61096290e-02,-1.70367062e-02
 6.53011408e+01,-1.59651837e-02,-1.68200401e-02
 6.55473411e+01,-1.58216774e-02,-1.66065134e-02
 6.57944696e+01,-1.56792483e-02,-1.63961701e-02
 6.60425299e+01,-1.55380320e-02,-1.61890519e-02
 6.62915254e+01,-1.53981616e-02,-1.59851978e-02
 6.65414597e+01,-1.52597675e-02,-1.57846449e-02
 6.67923363e+01,-1.51229769e-02,-1.55874275e-02
 6.70441588e+01,-1.49879146e-02,-1.53935775e-02
 6.72969307e+01,-1.48547020e-02,-1.52031246e-02
 6.75506556e+01,-1.47234574e-02,-1.50160958e-02
 6.78053371e+01,-1.45942960e-02,-1.48325160e-02
 6.80609788e+01,-1.44673298e-02,-1.46524073e-02
 6.83175843e+01,-1.43426674e-02,-1.44757896e-02
 6.85751573e+01,-1.42204138e-02,-1.43026805e-02
 6.88337014e+01,-1.41006706e-02,-1.41330950e-02
 6.90932203e+01,-1.39835359e-02,-1.39670456e-02
 6.93537176e+01,-1.38691041e-02,-1.38045428e-02
 6.96151971e+01,-1.37574659e-02,-1.36455944e-02
 6.98776624e+01,-1.36487081e-02,-1.34902059e-02
 7.01411172e+01,-1.35429140e-02,-1.33383806e-02
 7.04055653e+01,-1.34401627e-02,-1.31901192e-02
 7.06710105e+01,-1.33405296e-02,-1.30454204e-02
 7.09374565e+01,-1.32440861e-02,-1.29042804e-02
 7.12049070e+01,-1.31508994e-02,-1.27666932e-02
 7.14733658e+01,-1.30610329e-02,-1.26326505e-02
 7.17428369e+01,-1.29745458e-02,-1.25021418e-02
 7.20133238e+01,-1.28914933e-02,-1.23751544e-02
 7.22848306e+01,-1.28119264e-02,-1.22516735e-02
 7.25573610e+01,-1.27358918e-02,-1.21316819e-02
 7.28309190e+01,-1.26634323e-02,-1.20151605e-02
 7.31055083e+01,-1.25945864e-02,-1.19020882e-02
 7.33811328e+01,-1.25293882e-02,-1.17924414e-02
 7.36577966e+01,-1.24678679e-02,-1.16861950e-02
 7.39355034e+01,-1.24100514e-02,-1.15833216e-02
 7.42142573e+01,-1.23559602e-02,-1.14837918e-02
 7.44940621e+01,-1.23056119e-02,-1.13875744e-02
 7.47749218e+01,-1.22590196e-02,-1.12946363e-02
 7.50568404e+01,-1.22161924e-02,-1.12049425e-02
 7.53398220e+01,-1.21771351e-02,-1.11184562e-02
 7.56238704e+01,-1.21418484e-02,-1.10351389e-02
 7.59089898e+01,-1.21103290e-02,-1.09549502e-02
 7.61951841e+01,-1.20825692e-02,-1.08778482e-02
 7.64824575e+01,-1.20585575e-02,-1.08037891e-02
 7.67708139e+01,-1.20382781e-02,-1.07327278e-02
 7.70602576e+01,-1.20217114e-02,-1.06646174e-02
 7.73507924e+01,-1.20088337e-02,-1.05994096e-02
 7.76424227e+01,-1.19996173e-02,-1.05370546e-02
 7.79351525e+01,-1.19940309e-02,-1.04775012e-02
 7.82289859e+01,-1.19920391e-02,-1.04206967e-02
 7.85239272e+01,-1.19936027e-02,-1.03665873e-02
 7.88199804e+01,-1.19986789e-02,-1.03151177e-02
 7.91171499e+01,-1.20072213e-02,-1.02662315e-02
 7.94154397e+01,-1.20191798e-02,-1.02198711e-02
 7.97148542e+01,-1.20345005e-02,-1.01759777e-02
 8.00153975e+01,-1.20531266e-02,-1.01344915e-02
 8.03170740e+01,-1.20749973e-02,-1.00953517e-02
 8.06198878e+01,-1.21000490e-02,-1.00584964e-02
 8.09238433e+01,-1.21282143e-02,-1.00238629e-02
 8.12289448e+01,-1.21594232e-02,-9.99138762e-03
 8.15351966e+01,-1.21936021e-02,-9.96100609e-03
 8.18426030e+01,-1.22306748e-02,-9.93265315e-03
 8.21511684e+01,-1.22705619e-02,-9.90626289e-03
 8.24608972e+01,-1.23131814e-02,-9.88176877e-03
 8.27717938e+01,-1.23584483e-02,-9.85910364e-03
 8.30838624e+01,-1.24062751e-02,-9.83819982e-03
 8.33971077e+01,-1.24565718e-02,-9.81898911e-03
 8.37115340e+01,-1.25092458e-02,-9.80140290e-03
 8.40271457e+01,-1.25642024e-02,-9.78537218e-03
 8.43439473e+01,-1.26213444e-02,-9.77082764e-03
 8.46619434e+01,-1.26805726e-02,-9.75769967e-03
 8.49811384e+01,-1.27417856e-02,-9.74591845e-03
 8.53015368e+01,-1.28048802e-02,-9.73541400e-03
 8.56231432e+01,-1.28697513e-02,-9.72611623e-03
 8.59459622e+01,-1.29362923e-02,-9.71795498e-03
 8.62699982e+01,-1.30043946e-02,-9.71086011e-03
 8.65952559e+01,-1.30739485e-02,-9.70476151e-03
 8.69217399e+01,-1.31448426e-02,-9.69958919e-03
 8.72494549e+01,-1.32169644e-02,-9.69527331e-03
 8.75784054e+01,-1.32902003e-02,-9.69174423e-03
 8.79085961e+01,-1.33644355e-02,-9.68893260e-03
 8.82400317e+01,-1.34395543e-02,-9.68676934e-03
 8.85727169e+01,-1.35154403e-02,-9.68518578e-03
 8.89066564e+01,-1.35919763e-02,-9.68411362e-03
 8.92418549e+01,-1.36690446e-02,-9.68348505e-03
 8.95783172e+01,-1.37465270e-02,-9.68323277e-03
 8.99160481e+01,-1.38243051e-02,-9.68329005e-03
 9.02550523e+01,-1.39022599e-02,-9.68359075e-03
 9.05953345e+01,-1.39802728e-02,-9.68406940e-03
 9.09368998e+01,-1.40582248e-02,-9.68466123e-03
 9.12797528e+01,-1.41359973e-02,-9.68530223e-03
 9.16238984e+01,-1.42134718e-02,-9.68592918e-03
 9.19693416e+01,-1.42905301e-02,-9.68647969e-03
 9.23160872e+01,-1.43670547e-02,-9.68689228e-03
 9.26641400e+01,-1.44429285e-02,-9.68710636e-03
 9.30135051e+01,-1.45180352e-02,-9.68706235e-03
 9.33641874e+01,-1.45922592e-02,-9.68670164e-03
 9.37161919e+01,-1.46654859e-02,-9.68596669e-03
 9.40695235e+01,-1.47376019e-02,-9.68480105e-03
 9.44241872e+01,-1.48084947e-02,-9.68314939e-03
 9.47801881e+01,-1.48780531e-02,-9.68095755e-03
 9.51375312e+01,-1.49461674e-02,-9.67817255e-03
 9.54962215e+01,-1.50127293e-02,-9.67474268e-03
 9.58562642e+01,-1.50776319e-02,-9.67061746e-03
 9.62176644e+01,-1.51407703e-02,-9.66574773e-03
 9.65804271e+01,-1.52020410e-02,-9.66008566e-03
 9.69445575e+01,-1.52613428e-02,-9.65358480e-03
 9.73100608e+01,-1.53185760e-02,-9.64620005e-03
 9.76769421e+01,-1.53736434e-02,-9.63788779e-03
 9.80452066e+01,-1.54264496e-02,-9.62860578e-03
 9.84148596e+01,-1.54769016e-02,-9.61831332e-03
 9.87859062e+01,-1.55249088e-02,-9.60697116e-03
 9.91583518e+01,-1.55703829e-02,-9.59454160e-03
 9.95322015e+01,-1.56132381e-02,-9.58098845e-03
 9.99074608e+01,-1.56533912e-02,-9.56627713e-03
 1.00284135e+02,-1.56907617e-02,-9.55037462e-03
 1.00662229e+02,-1.57252719e-02,-9.53324949e-03
 1.01041749e+02,-1.57568466e-02,-9.51487195e-03
 1.01422700e+02,-1.57854138e-02,-9.49521383e-03
 1.01805086e+02,-1.58109043e-02,-9.47424864e-03
 1.02188915e+02,-1.58332520e-02,-9.45195150e-03
 1.02574191e+02,-1.58523936e-02,-9.42829926e-03
 1.02960919e+02,-1.58682693e-02,-9.40327041e-03
 1.03349105e+02,-1.58808222e-02,-9.37684516e-03
 1.03738755e+02,-1.58899988e-02,-9.34900542e-03
 1.04129874e+02,-1.58957487e-02,-9.31973480e-03
 1.04522468e+02,-1.58980251e-02,-9.28901863e-03
 1.04916541e+02,-1.58967842e-02,-9.25684395e-03
 1.05312101e+02,-1.58919860e-02,-9.22319953e-03
 1.05709152e+02,-1.58835937e-02,-9.18807584e-03
 1.06107700e+02,-1.58715741e-02,-9.15146511e-03
 1.06507750e+02,-1.58558973e-02,-9.11336124e-03
 1.06909309e+02,-1.58365372e-02,-9.07375990e-03
 1.07312381e+02,-1.58134712e-02,-9.03265842e-03
 1.07716974e+02,-1.57866802e-02,-8.99005587e-03
 1.08123091e+02,-1.57561487e-02,-8.94595302e-03
 1.08530740e+02,-1.57218649e-02,-8.90035232e-03
 1.08939926e+02,-1.56838205e-02,-8.85325790e-03
 1.09350655e+02,-1.56420109e-02,-8.80467559e-03
 1.09762932e+02,-1.55964352e-02,-8.75461285e-03
 1.10176763e+02,-1.55470960e-02,-8.70307880e-03
 1.10592155e+02,-1.54939995e-02,-8.65008420e-03
 1.11009113e+02,-1.54371557e-02,-8.59564143e-03
 1.11427643e+02,-1.53765781e-02,-8.53976445e-03
 1.11847751e+02,-1.53122838e-02,-8.48246884e-03
 1.12269442e+02,-1.52442935e-02,-8.42377170e-03
 1.12692724e+02,-1.51726314e-02,-8.36369172e-03
 1.13117601e+02,-1.50973253e-02,-8.30224909e-03
 1.13544081e+02,-1.50184066e-02,-8.23946550e-03
 1.13972168e+02,-1.49359100e-02,-8.17536413e-03
 1.14401869e+02,-1.48498737e-02,-8.10996961e-03
 1.14833191e+02,-1.47603393e-02,-8.04330799e-03
 1.15266138e+02,-1.46673520e-02,-7.97540673e-03
 1.15700718e+02,-1.45709599e-02,-7.90629466e-03
 1.16136936e+02,-1.44712149e-02,-7.83600195e-03
 1.16574799e+02,-1.43681716e-02,-7.76456011e-03
 1.17014313e+02,-1.42618883e-02,-7.69200190e-03
 1.17455484e+02,-1.41524261e-02,-7.61836137e-03
 1.17898318e+02,-1.40398492e-02,-7.54367376e-03
 1.18342822e+02,-1.39242250e-02,-7.46797551e-03
 1.18789001e+02,-1.38056237e-02,-7.39130423e-03
 1.19236863e+02,-1.36841185e-02,-7.31369863e-03
 1.19686414e+02,-1.35597852e-02,-7.23519851e-03
